PrimaryKey,id,description,value,valueUnitOfMeasure,sourceTimeStamp
BREADBLAST07_Temperature209.84Celsius,BREADBLAST07_Temperature,Temperature,209.84,Celsius,2023-04-30T17:20:50
BREADBLAST07_Temperature209.87Celsius,BREADBLAST07_Temperature,Temperature,209.87,Celsius,2023-04-30T17:56:00
BREADBLAST07_Temperature209.76Celsius,BREADBLAST07_Temperature,Temperature,209.76,Celsius,2023-04-30T18:43:50
BREADBLAST07_Temperature209.77Celsius,BREADBLAST07_Temperature,Temperature,209.77,Celsius,2023-04-30T18:44:40
BREADBLAST07_Temperature209.68Celsius,BREADBLAST07_Temperature,Temperature,209.68,Celsius,2023-04-30T20:15:40
BREADBLAST07_Temperature209.66Celsius,BREADBLAST07_Temperature,Temperature,209.66,Celsius,2023-04-30T20:18:30
BREADBLAST07_Temperature209.59Celsius,BREADBLAST07_Temperature,Temperature,209.59,Celsius,2023-04-30T20:18:40
BREADBLAST07_Temperature209.63Celsius,BREADBLAST07_Temperature,Temperature,209.63,Celsius,2023-04-30T20:18:50
BREADBLAST07_Temperature209.58Celsius,BREADBLAST07_Temperature,Temperature,209.58,Celsius,2023-04-30T20:19:00
BREADBLAST07_Temperature209.62Celsius,BREADBLAST07_Temperature,Temperature,209.62,Celsius,2023-04-30T20:19:20
BREADBLAST07_Temperature209.64Celsius,BREADBLAST07_Temperature,Temperature,209.64,Celsius,2023-04-30T20:19:40
BREADBLAST07_Temperature209.55Celsius,BREADBLAST07_Temperature,Temperature,209.55,Celsius,2023-04-30T20:20:20
BREADBLAST07_Temperature209.6Celsius,BREADBLAST07_Temperature,Temperature,209.6,Celsius,2023-04-30T20:21:30
BREADBLAST07_Temperature209.67Celsius,BREADBLAST07_Temperature,Temperature,209.67,Celsius,2023-04-30T20:21:40
BREADBLAST07_Temperature209.54Celsius,BREADBLAST07_Temperature,Temperature,209.54,Celsius,2023-04-30T20:28:20
BREADBLAST07_Temperature209.56Celsius,BREADBLAST07_Temperature,Temperature,209.56,Celsius,2023-04-30T20:28:40
BREADBLAST07_Temperature209.51Celsius,BREADBLAST07_Temperature,Temperature,209.51,Celsius,2023-04-30T20:29:00
BREADBLAST07_Temperature209.3Celsius,BREADBLAST07_Temperature,Temperature,209.3,Celsius,2023-04-30T20:29:30
BREADBLAST07_Temperature209.29Celsius,BREADBLAST07_Temperature,Temperature,209.29,Celsius,2023-04-30T20:29:40
BREADBLAST07_Temperature209.36Celsius,BREADBLAST07_Temperature,Temperature,209.36,Celsius,2023-04-30T20:29:50
BREADBLAST07_Temperature209.48Celsius,BREADBLAST07_Temperature,Temperature,209.48,Celsius,2023-04-30T20:30:10
BREADBLAST07_Temperature209.46Celsius,BREADBLAST07_Temperature,Temperature,209.46,Celsius,2023-04-30T20:32:10
BREADBLAST07_Temperature209.57Celsius,BREADBLAST07_Temperature,Temperature,209.57,Celsius,2023-04-30T20:33:30
BREADBLAST07_Temperature209.41Celsius,BREADBLAST07_Temperature,Temperature,209.41,Celsius,2023-04-30T20:36:50
BREADBLAST07_Temperature209.38Celsius,BREADBLAST07_Temperature,Temperature,209.38,Celsius,2023-04-30T20:37:00
BREADBLAST07_Temperature209.27Celsius,BREADBLAST07_Temperature,Temperature,209.27,Celsius,2023-04-30T20:37:30
BREADBLAST07_Temperature209.37Celsius,BREADBLAST07_Temperature,Temperature,209.37,Celsius,2023-04-30T20:38:00
BREADBLAST07_Temperature209.24Celsius,BREADBLAST07_Temperature,Temperature,209.24,Celsius,2023-04-30T20:38:20
BREADBLAST07_Temperature209.14Celsius,BREADBLAST07_Temperature,Temperature,209.14,Celsius,2023-04-30T20:38:30
BREADBLAST07_Temperature209.13Celsius,BREADBLAST07_Temperature,Temperature,209.13,Celsius,2023-04-30T20:38:40
BREADBLAST07_Temperature209.03Celsius,BREADBLAST07_Temperature,Temperature,209.03,Celsius,2023-04-30T20:38:50
BREADBLAST07_Temperature209.07Celsius,BREADBLAST07_Temperature,Temperature,209.07,Celsius,2023-04-30T20:39:00
BREADBLAST07_Temperature209.1Celsius,BREADBLAST07_Temperature,Temperature,209.1,Celsius,2023-04-30T20:39:10
BREADBLAST07_Temperature209.12Celsius,BREADBLAST07_Temperature,Temperature,209.12,Celsius,2023-04-30T20:39:20
BREADBLAST07_Temperature209.19Celsius,BREADBLAST07_Temperature,Temperature,209.19,Celsius,2023-04-30T20:39:30
BREADBLAST07_Temperature209.02Celsius,BREADBLAST07_Temperature,Temperature,209.02,Celsius,2023-04-30T20:39:50
BREADBLAST07_Temperature209.06Celsius,BREADBLAST07_Temperature,Temperature,209.06,Celsius,2023-04-30T20:40:00
BREADBLAST07_Temperature209.11Celsius,BREADBLAST07_Temperature,Temperature,209.11,Celsius,2023-04-30T20:40:10
BREADBLAST07_Temperature209.21Celsius,BREADBLAST07_Temperature,Temperature,209.21,Celsius,2023-04-30T20:40:30
BREADBLAST07_Temperature209.08Celsius,BREADBLAST07_Temperature,Temperature,209.08,Celsius,2023-04-30T20:41:00
BREADBLAST07_Temperature209.04Celsius,BREADBLAST07_Temperature,Temperature,209.04,Celsius,2023-04-30T20:41:10
BREADBLAST07_Temperature208.99Celsius,BREADBLAST07_Temperature,Temperature,208.99,Celsius,2023-04-30T20:41:30
BREADBLAST07_Temperature208.91Celsius,BREADBLAST07_Temperature,Temperature,208.91,Celsius,2023-04-30T20:41:40
BREADBLAST07_Temperature208.94Celsius,BREADBLAST07_Temperature,Temperature,208.94,Celsius,2023-04-30T20:42:20
BREADBLAST07_Temperature209.01Celsius,BREADBLAST07_Temperature,Temperature,209.01,Celsius,2023-04-30T20:42:40
BREADBLAST07_Temperature209.05Celsius,BREADBLAST07_Temperature,Temperature,209.05,Celsius,2023-04-30T20:42:50
BREADBLAST07_Temperature209.28Celsius,BREADBLAST07_Temperature,Temperature,209.28,Celsius,2023-04-30T20:43:30
BREADBLAST07_Temperature209.17Celsius,BREADBLAST07_Temperature,Temperature,209.17,Celsius,2023-04-30T20:44:30
BREADBLAST07_Temperature209.25Celsius,BREADBLAST07_Temperature,Temperature,209.25,Celsius,2023-04-30T20:45:00
BREADBLAST07_Temperature209.18Celsius,BREADBLAST07_Temperature,Temperature,209.18,Celsius,2023-04-30T20:45:30
BREADBLAST07_Temperature208.98Celsius,BREADBLAST07_Temperature,Temperature,208.98,Celsius,2023-04-30T20:46:10
BREADBLAST07_Temperature208.92Celsius,BREADBLAST07_Temperature,Temperature,208.92,Celsius,2023-04-30T20:46:20
BREADBLAST07_Temperature208.97Celsius,BREADBLAST07_Temperature,Temperature,208.97,Celsius,2023-04-30T20:46:30
BREADBLAST07_Temperature208.88Celsius,BREADBLAST07_Temperature,Temperature,208.88,Celsius,2023-04-30T20:46:40
BREADBLAST07_Temperature208.79Celsius,BREADBLAST07_Temperature,Temperature,208.79,Celsius,2023-04-30T20:46:50
BREADBLAST07_Temperature208.71Celsius,BREADBLAST07_Temperature,Temperature,208.71,Celsius,2023-04-30T20:47:10
BREADBLAST07_Temperature208.74Celsius,BREADBLAST07_Temperature,Temperature,208.74,Celsius,2023-04-30T20:47:20
BREADBLAST07_Temperature208.69Celsius,BREADBLAST07_Temperature,Temperature,208.69,Celsius,2023-04-30T20:47:40
BREADBLAST07_Temperature208.61Celsius,BREADBLAST07_Temperature,Temperature,208.61,Celsius,2023-04-30T20:47:50
BREADBLAST07_Temperature208.63Celsius,BREADBLAST07_Temperature,Temperature,208.63,Celsius,2023-04-30T20:48:00
BREADBLAST07_Temperature208.6Celsius,BREADBLAST07_Temperature,Temperature,208.6,Celsius,2023-04-30T20:48:20
BREADBLAST07_Temperature208.51Celsius,BREADBLAST07_Temperature,Temperature,208.51,Celsius,2023-04-30T20:48:30
BREADBLAST07_Temperature208.52Celsius,BREADBLAST07_Temperature,Temperature,208.52,Celsius,2023-04-30T20:48:40
BREADBLAST07_Temperature208.3Celsius,BREADBLAST07_Temperature,Temperature,208.3,Celsius,2023-04-30T20:49:10
BREADBLAST07_Temperature208.19Celsius,BREADBLAST07_Temperature,Temperature,208.19,Celsius,2023-04-30T20:49:30
BREADBLAST07_Temperature208.21Celsius,BREADBLAST07_Temperature,Temperature,208.21,Celsius,2023-04-30T20:49:40
BREADBLAST07_Temperature208.17Celsius,BREADBLAST07_Temperature,Temperature,208.17,Celsius,2023-04-30T20:49:50
BREADBLAST07_Temperature208Celsius,BREADBLAST07_Temperature,Temperature,208,Celsius,2023-04-30T20:50:10
BREADBLAST07_Temperature208.08Celsius,BREADBLAST07_Temperature,Temperature,208.08,Celsius,2023-04-30T20:50:20
BREADBLAST07_Temperature208.07Celsius,BREADBLAST07_Temperature,Temperature,208.07,Celsius,2023-04-30T20:50:40
BREADBLAST07_Temperature208.15Celsius,BREADBLAST07_Temperature,Temperature,208.15,Celsius,2023-04-30T20:50:50
BREADBLAST07_Temperature208.23Celsius,BREADBLAST07_Temperature,Temperature,208.23,Celsius,2023-04-30T20:51:10
BREADBLAST07_Temperature208.25Celsius,BREADBLAST07_Temperature,Temperature,208.25,Celsius,2023-04-30T20:51:30
BREADBLAST07_Temperature208.16Celsius,BREADBLAST07_Temperature,Temperature,208.16,Celsius,2023-04-30T20:51:50
BREADBLAST07_Temperature208.13Celsius,BREADBLAST07_Temperature,Temperature,208.13,Celsius,2023-04-30T20:52:00
BREADBLAST07_Temperature208.11Celsius,BREADBLAST07_Temperature,Temperature,208.11,Celsius,2023-04-30T20:52:20
BREADBLAST07_Temperature208.09Celsius,BREADBLAST07_Temperature,Temperature,208.09,Celsius,2023-04-30T20:52:30
BREADBLAST07_Temperature207.94Celsius,BREADBLAST07_Temperature,Temperature,207.94,Celsius,2023-04-30T20:53:10
BREADBLAST07_Temperature207.85Celsius,BREADBLAST07_Temperature,Temperature,207.85,Celsius,2023-04-30T20:53:20
BREADBLAST07_Temperature207.87Celsius,BREADBLAST07_Temperature,Temperature,207.87,Celsius,2023-04-30T20:53:30
BREADBLAST07_Temperature207.9Celsius,BREADBLAST07_Temperature,Temperature,207.9,Celsius,2023-04-30T20:53:40
BREADBLAST07_Temperature207.83Celsius,BREADBLAST07_Temperature,Temperature,207.83,Celsius,2023-04-30T20:53:50
BREADBLAST07_Temperature207.92Celsius,BREADBLAST07_Temperature,Temperature,207.92,Celsius,2023-04-30T20:54:00
BREADBLAST07_Temperature207.98Celsius,BREADBLAST07_Temperature,Temperature,207.98,Celsius,2023-04-30T20:54:10
BREADBLAST07_Temperature207.97Celsius,BREADBLAST07_Temperature,Temperature,207.97,Celsius,2023-04-30T20:54:20
BREADBLAST07_Temperature208.05Celsius,BREADBLAST07_Temperature,Temperature,208.05,Celsius,2023-04-30T20:54:30
BREADBLAST07_Temperature208.12Celsius,BREADBLAST07_Temperature,Temperature,208.12,Celsius,2023-04-30T20:55:30
BREADBLAST07_Temperature208.02Celsius,BREADBLAST07_Temperature,Temperature,208.02,Celsius,2023-04-30T20:55:40
BREADBLAST07_Temperature208.06Celsius,BREADBLAST07_Temperature,Temperature,208.06,Celsius,2023-04-30T20:56:00
BREADBLAST07_Temperature208.14Celsius,BREADBLAST07_Temperature,Temperature,208.14,Celsius,2023-04-30T20:56:20
BREADBLAST07_Temperature208.22Celsius,BREADBLAST07_Temperature,Temperature,208.22,Celsius,2023-04-30T20:57:30
BREADBLAST07_Temperature207.91Celsius,BREADBLAST07_Temperature,Temperature,207.91,Celsius,2023-04-30T20:58:50
BREADBLAST07_Temperature207.99Celsius,BREADBLAST07_Temperature,Temperature,207.99,Celsius,2023-04-30T20:59:10
BREADBLAST07_Temperature207.89Celsius,BREADBLAST07_Temperature,Temperature,207.89,Celsius,2023-04-30T21:00:20
BREADBLAST07_Temperature207.96Celsius,BREADBLAST07_Temperature,Temperature,207.96,Celsius,2023-04-30T21:01:10
BREADBLAST07_Temperature207.81Celsius,BREADBLAST07_Temperature,Temperature,207.81,Celsius,2023-04-30T21:01:30
BREADBLAST07_Temperature207.74Celsius,BREADBLAST07_Temperature,Temperature,207.74,Celsius,2023-04-30T21:01:40
BREADBLAST07_Temperature207.73Celsius,BREADBLAST07_Temperature,Temperature,207.73,Celsius,2023-04-30T21:01:50
BREADBLAST07_Temperature207.79Celsius,BREADBLAST07_Temperature,Temperature,207.79,Celsius,2023-04-30T21:02:00
BREADBLAST07_Temperature207.88Celsius,BREADBLAST07_Temperature,Temperature,207.88,Celsius,2023-04-30T21:03:00
BREADBLAST07_Temperature207.78Celsius,BREADBLAST07_Temperature,Temperature,207.78,Celsius,2023-04-30T21:04:30
BREADBLAST07_Temperature207.86Celsius,BREADBLAST07_Temperature,Temperature,207.86,Celsius,2023-04-30T21:04:50
BREADBLAST07_Temperature208.01Celsius,BREADBLAST07_Temperature,Temperature,208.01,Celsius,2023-04-30T21:06:10
BREADBLAST07_Temperature208.03Celsius,BREADBLAST07_Temperature,Temperature,208.03,Celsius,2023-04-30T21:06:40
BREADBLAST07_Temperature207.93Celsius,BREADBLAST07_Temperature,Temperature,207.93,Celsius,2023-04-30T21:08:10
BREADBLAST07_Temperature207.69Celsius,BREADBLAST07_Temperature,Temperature,207.69,Celsius,2023-04-30T21:10:20
BREADBLAST07_Temperature207.77Celsius,BREADBLAST07_Temperature,Temperature,207.77,Celsius,2023-04-30T21:11:00
BREADBLAST07_Temperature207.76Celsius,BREADBLAST07_Temperature,Temperature,207.76,Celsius,2023-04-30T21:11:30
BREADBLAST07_Temperature208.04Celsius,BREADBLAST07_Temperature,Temperature,208.04,Celsius,2023-04-30T21:13:30
BREADBLAST07_Temperature208.1Celsius,BREADBLAST07_Temperature,Temperature,208.1,Celsius,2023-04-30T21:13:40
BREADBLAST07_Temperature208.2Celsius,BREADBLAST07_Temperature,Temperature,208.2,Celsius,2023-04-30T21:15:20
BREADBLAST07_Temperature208.26Celsius,BREADBLAST07_Temperature,Temperature,208.26,Celsius,2023-04-30T21:17:20
BREADBLAST07_Temperature208.37Celsius,BREADBLAST07_Temperature,Temperature,208.37,Celsius,2023-04-30T21:18:30
BREADBLAST07_Temperature208.24Celsius,BREADBLAST07_Temperature,Temperature,208.24,Celsius,2023-04-30T21:19:10
BREADBLAST07_Temperature208.18Celsius,BREADBLAST07_Temperature,Temperature,208.18,Celsius,2023-04-30T21:20:00
BREADBLAST07_Temperature208.35Celsius,BREADBLAST07_Temperature,Temperature,208.35,Celsius,2023-04-30T21:25:10
BREADBLAST07_Temperature208.42Celsius,BREADBLAST07_Temperature,Temperature,208.42,Celsius,2023-04-30T21:25:30
BREADBLAST07_Temperature208.58Celsius,BREADBLAST07_Temperature,Temperature,208.58,Celsius,2023-04-30T21:25:50
BREADBLAST07_Temperature208.55Celsius,BREADBLAST07_Temperature,Temperature,208.55,Celsius,2023-04-30T21:26:00
BREADBLAST07_Temperature208.76Celsius,BREADBLAST07_Temperature,Temperature,208.76,Celsius,2023-04-30T21:26:30
BREADBLAST07_Temperature208.82Celsius,BREADBLAST07_Temperature,Temperature,208.82,Celsius,2023-04-30T21:26:40
BREADBLAST07_Temperature208.83Celsius,BREADBLAST07_Temperature,Temperature,208.83,Celsius,2023-04-30T21:27:10
BREADBLAST07_Temperature208.89Celsius,BREADBLAST07_Temperature,Temperature,208.89,Celsius,2023-04-30T21:27:20
BREADBLAST07_Temperature208.8Celsius,BREADBLAST07_Temperature,Temperature,208.8,Celsius,2023-04-30T21:28:20
BREADBLAST07_Temperature208.68Celsius,BREADBLAST07_Temperature,Temperature,208.68,Celsius,2023-04-30T21:29:10
BREADBLAST07_Temperature208.78Celsius,BREADBLAST07_Temperature,Temperature,208.78,Celsius,2023-04-30T21:29:30
BREADBLAST07_Temperature208.77Celsius,BREADBLAST07_Temperature,Temperature,208.77,Celsius,2023-04-30T21:29:50
BREADBLAST07_Temperature208.72Celsius,BREADBLAST07_Temperature,Temperature,208.72,Celsius,2023-04-30T21:30:10
BREADBLAST07_Temperature208.87Celsius,BREADBLAST07_Temperature,Temperature,208.87,Celsius,2023-04-30T21:30:40
BREADBLAST07_Temperature208.73Celsius,BREADBLAST07_Temperature,Temperature,208.73,Celsius,2023-04-30T21:31:50
BREADBLAST07_Temperature208.67Celsius,BREADBLAST07_Temperature,Temperature,208.67,Celsius,2023-04-30T21:32:50
BREADBLAST07_Temperature208.7Celsius,BREADBLAST07_Temperature,Temperature,208.7,Celsius,2023-04-30T21:34:10
BREADBLAST07_Temperature208.62Celsius,BREADBLAST07_Temperature,Temperature,208.62,Celsius,2023-04-30T21:34:40
BREADBLAST07_Temperature208.81Celsius,BREADBLAST07_Temperature,Temperature,208.81,Celsius,2023-04-30T21:35:10
BREADBLAST07_Temperature208.93Celsius,BREADBLAST07_Temperature,Temperature,208.93,Celsius,2023-04-30T21:35:50
BREADBLAST07_Temperature208.95Celsius,BREADBLAST07_Temperature,Temperature,208.95,Celsius,2023-04-30T21:36:10
BREADBLAST07_Temperature208.59Celsius,BREADBLAST07_Temperature,Temperature,208.59,Celsius,2023-04-30T21:37:50
BREADBLAST07_Temperature208.54Celsius,BREADBLAST07_Temperature,Temperature,208.54,Celsius,2023-04-30T21:38:20
BREADBLAST07_Temperature208.75Celsius,BREADBLAST07_Temperature,Temperature,208.75,Celsius,2023-04-30T21:40:40
BREADBLAST07_Temperature208.66Celsius,BREADBLAST07_Temperature,Temperature,208.66,Celsius,2023-04-30T21:41:20
BREADBLAST07_Temperature208.86Celsius,BREADBLAST07_Temperature,Temperature,208.86,Celsius,2023-04-30T21:42:50
BREADBLAST07_Temperature208.84Celsius,BREADBLAST07_Temperature,Temperature,208.84,Celsius,2023-04-30T21:46:10
BREADBLAST07_Temperature208.9Celsius,BREADBLAST07_Temperature,Temperature,208.9,Celsius,2023-04-30T21:46:30
BREADBLAST07_Temperature209.15Celsius,BREADBLAST07_Temperature,Temperature,209.15,Celsius,2023-04-30T21:49:50
BREADBLAST07_Temperature209.22Celsius,BREADBLAST07_Temperature,Temperature,209.22,Celsius,2023-04-30T21:50:10
BREADBLAST07_Temperature209Celsius,BREADBLAST07_Temperature,Temperature,209,Celsius,2023-04-30T21:51:50
BREADBLAST07_Temperature209.09Celsius,BREADBLAST07_Temperature,Temperature,209.09,Celsius,2023-04-30T21:52:00
BREADBLAST07_Temperature209.26Celsius,BREADBLAST07_Temperature,Temperature,209.26,Celsius,2023-04-30T21:53:00
BREADBLAST07_Temperature208.96Celsius,BREADBLAST07_Temperature,Temperature,208.96,Celsius,2023-04-30T21:54:00
BREADBLAST07_Temperature208.85Celsius,BREADBLAST07_Temperature,Temperature,208.85,Celsius,2023-04-30T21:55:20
BREADBLAST07_Temperature208.64Celsius,BREADBLAST07_Temperature,Temperature,208.64,Celsius,2023-04-30T21:55:50
BREADBLAST07_Temperature208.53Celsius,BREADBLAST07_Temperature,Temperature,208.53,Celsius,2023-04-30T21:56:20
BREADBLAST07_Temperature208.46Celsius,BREADBLAST07_Temperature,Temperature,208.46,Celsius,2023-04-30T21:56:30
BREADBLAST07_Temperature208.32Celsius,BREADBLAST07_Temperature,Temperature,208.32,Celsius,2023-04-30T21:57:00
BREADBLAST07_Temperature208.28Celsius,BREADBLAST07_Temperature,Temperature,208.28,Celsius,2023-04-30T21:57:20
BREADBLAST07_Temperature208.29Celsius,BREADBLAST07_Temperature,Temperature,208.29,Celsius,2023-04-30T21:58:00
BREADBLAST07_Temperature208.38Celsius,BREADBLAST07_Temperature,Temperature,208.38,Celsius,2023-04-30T22:03:00
BREADBLAST07_Temperature208.33Celsius,BREADBLAST07_Temperature,Temperature,208.33,Celsius,2023-04-30T22:03:30
BREADBLAST07_Temperature207.7Celsius,BREADBLAST07_Temperature,Temperature,207.7,Celsius,2023-04-30T22:06:00
BREADBLAST07_Temperature208.39Celsius,BREADBLAST07_Temperature,Temperature,208.39,Celsius,2023-04-30T22:10:50
BREADBLAST07_Temperature208.31Celsius,BREADBLAST07_Temperature,Temperature,208.31,Celsius,2023-04-30T22:11:00
BREADBLAST07_Temperature208.57Celsius,BREADBLAST07_Temperature,Temperature,208.57,Celsius,2023-04-30T22:12:30
BREADBLAST07_Temperature208.49Celsius,BREADBLAST07_Temperature,Temperature,208.49,Celsius,2023-04-30T22:12:40
BREADBLAST07_Temperature207.82Celsius,BREADBLAST07_Temperature,Temperature,207.82,Celsius,2023-04-30T22:14:30
BREADBLAST07_Temperature207.8Celsius,BREADBLAST07_Temperature,Temperature,207.8,Celsius,2023-04-30T22:15:20
BREADBLAST07_Temperature207.71Celsius,BREADBLAST07_Temperature,Temperature,207.71,Celsius,2023-04-30T22:17:40
BREADBLAST07_Temperature207.84Celsius,BREADBLAST07_Temperature,Temperature,207.84,Celsius,2023-04-30T22:19:00
BREADBLAST07_Temperature207.95Celsius,BREADBLAST07_Temperature,Temperature,207.95,Celsius,2023-04-30T22:21:30
BREADBLAST07_Temperature207.75Celsius,BREADBLAST07_Temperature,Temperature,207.75,Celsius,2023-04-30T22:23:00
BREADBLAST07_Temperature207.64Celsius,BREADBLAST07_Temperature,Temperature,207.64,Celsius,2023-04-30T22:23:40
BREADBLAST07_Temperature207.54Celsius,BREADBLAST07_Temperature,Temperature,207.54,Celsius,2023-04-30T22:23:50
BREADBLAST07_Temperature207.57Celsius,BREADBLAST07_Temperature,Temperature,207.57,Celsius,2023-04-30T22:24:00
BREADBLAST07_Temperature207.58Celsius,BREADBLAST07_Temperature,Temperature,207.58,Celsius,2023-04-30T22:24:30
BREADBLAST07_Temperature207.53Celsius,BREADBLAST07_Temperature,Temperature,207.53,Celsius,2023-04-30T22:24:50
BREADBLAST07_Temperature207.5Celsius,BREADBLAST07_Temperature,Temperature,207.5,Celsius,2023-04-30T22:25:00
BREADBLAST07_Temperature207.47Celsius,BREADBLAST07_Temperature,Temperature,207.47,Celsius,2023-04-30T22:25:10
BREADBLAST07_Temperature207.4Celsius,BREADBLAST07_Temperature,Temperature,207.4,Celsius,2023-04-30T22:25:20
BREADBLAST07_Temperature207.42Celsius,BREADBLAST07_Temperature,Temperature,207.42,Celsius,2023-04-30T22:25:40
BREADBLAST07_Temperature207.34Celsius,BREADBLAST07_Temperature,Temperature,207.34,Celsius,2023-04-30T22:25:50
BREADBLAST07_Temperature207.41Celsius,BREADBLAST07_Temperature,Temperature,207.41,Celsius,2023-04-30T22:26:00
BREADBLAST07_Temperature207.48Celsius,BREADBLAST07_Temperature,Temperature,207.48,Celsius,2023-04-30T22:26:20
BREADBLAST07_Temperature207.49Celsius,BREADBLAST07_Temperature,Temperature,207.49,Celsius,2023-04-30T22:26:40
BREADBLAST07_Temperature207.52Celsius,BREADBLAST07_Temperature,Temperature,207.52,Celsius,2023-04-30T22:27:00
BREADBLAST07_Temperature207.43Celsius,BREADBLAST07_Temperature,Temperature,207.43,Celsius,2023-04-30T22:27:10
BREADBLAST07_Temperature207.35Celsius,BREADBLAST07_Temperature,Temperature,207.35,Celsius,2023-04-30T22:27:20
BREADBLAST07_Temperature207.32Celsius,BREADBLAST07_Temperature,Temperature,207.32,Celsius,2023-04-30T22:27:30
