ID,OR,SR,OR-Description,SR-Description,Product,Quantity,quantityUnitOfMeasure,Crew,Shift,PostingDate
2964015,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,474.7360000000,g,C,Shift 1,2023-04-27 10:31:22.600
2964024,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,473.7280000000,g,C,Shift 1,2023-04-27 10:31:29.897
2964033,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,365.2960000000,g,C,Shift 1,2023-04-27 10:31:51.370
2964042,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,366.2880000000,g,C,Shift 1,2023-04-27 10:31:57.137
2964169,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,490.0020000000,g,C,Shift 1,2023-04-27 11:02:37.640
2964179,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,487.9980000000,g,C,Shift 1,2023-04-27 11:03:23.740
2964189,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,489.0000000000,g,C,Shift 1,2023-04-27 11:03:43.987
2964199,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,490.9980000000,g,C,Shift 1,2023-04-27 11:04:12.120
2964399,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,482.7200000000,g,C,Shift 1,2023-04-27 13:30:45.097
2964408,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,459.7440000000,g,C,Shift 1,2023-04-27 13:30:55.250
2964417,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,370.2880000000,g,C,Shift 1,2023-04-27 13:31:39.257
2964426,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,383.3120000000,g,C,Shift 1,2023-04-27 13:31:48.243
2964683,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,474.0000000000,g,C,Shift 1,2023-04-27 15:47:50.320
2964693,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,489.0000000000,g,C,Shift 1,2023-04-27 15:48:14.323
2964703,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,490.9980000000,g,C,Shift 1,2023-04-27 15:48:28.387
2964713,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,487.9980000000,g,C,Shift 1,2023-04-27 15:48:46.850
2964857,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,595.6640000000,g,C,Shift 1,2023-04-27 17:12:25.197
2964866,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,602.6560000000,g,C,Shift 1,2023-04-27 17:12:32.867
2964876,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,438.3520000000,g,C,Shift 1,2023-04-27 17:12:51.010
2964885,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,433.3440000000,g,C,Shift 1,2023-04-27 17:12:59.900
2965270,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,583.9980000000,g,D,Shift 2,2023-04-27 21:09:12.147
2965280,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,583.9980000000,g,D,Shift 2,2023-04-27 21:09:23.303
2965290,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,586.9980000000,g,D,Shift 2,2023-04-27 21:09:31.490
2965300,0125154001001,0125154001001,BAKING,BAKING,GBTR-LG35,586.0020000000,g,D,Shift 2,2023-04-27 21:09:40.903
2965312,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,614.6560000000,g,D,Shift 2,2023-04-27 21:33:48.623
2965321,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,614.6560000000,g,D,Shift 2,2023-04-27 21:33:56.580
2965330,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,448.3520000000,g,D,Shift 2,2023-04-27 21:35:18.067
2965339,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,441.3600000000,g,D,Shift 2,2023-04-27 21:35:37.403
2965518,0125543001001,0125543001001,BAKING,BAKING,XMPL-BLD45,973.0080000000,g,D,Shift 2,2023-04-27 23:17:23.950
2965529,0125543001001,0125543001001,BAKING,BAKING,XMPL-BLD45,983.0080000000,g,D,Shift 2,2023-04-27 23:17:37.420
2965847,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,667.6160000000,g,A,Shift 2,2023-04-28 03:06:42.473
2965856,0125719001001,0125719001001,BAKING,BAKING,XMPL-BSC00E5,667.6160000000,g,A,Shift 2,2023-04-28 03:06:56.193
2965865,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,490.3840000000,g,A,Shift 2,2023-04-28 03:07:21.630
2965874,0125719001001,0125719001001_001,BAKING,BAKING,XMPL-BSC00E5,480.3840000000,g,A,Shift 2,2023-04-28 03:07:33.960
2965894,0125155001001,0125155001001,BAKING,BAKING,GBTR-LG35,465.0000000000,g,A,Shift 2,2023-04-28 03:21:12.940
2965904,0125155001001,0125155001001,BAKING,BAKING,GBTR-LG35,457.0020000000,g,A,Shift 2,2023-04-28 03:21:26.180
2965914,0125155001001,0125155001001_001,BAKING,BAKING,GBTR-LG35,340.9980000000,g,A,Shift 2,2023-04-28 03:21:41.513
2965924,0125155001001,0125155001001_001,BAKING,BAKING,GBTR-LG35,336.0000000000,g,A,Shift 2,2023-04-28 03:21:50.730
2966040,0125371001001,0125371001001,BAKING,BAKING,XMPL-BSC00,514.0020000000,g,A,Shift 2,2023-04-28 04:09:57.510
2966050,0125371001001,0125371001001,BAKING,BAKING,XMPL-BSC00,510.0000000000,g,A,Shift 2,2023-04-28 04:10:06.713
2966060,0125371001001,0125371001001,BAKING,BAKING,XMPL-BSC00,511.0020000000,g,A,Shift 2,2023-04-28 04:10:20.980
2966070,0125371001001,0125371001001,BAKING,BAKING,XMPL-BSC00,508.9980000000,g,A,Shift 2,2023-04-28 04:10:30.293
2966284,0125371001001,0125371001001,BAKING,BAKING,XMPL-BSC00,400.0020000000,g,B,Shift 1,2023-04-28 07:47:26.550
2966294,0125371001001,0125371001001,BAKING,BAKING,XMPL-BSC00,400.0020000000,g,B,Shift 1,2023-04-28 07:47:34.613
2966304,0125371001001,0125371001001,BAKING,BAKING,XMPL-BSC00,325.0020000000,g,B,Shift 1,2023-04-28 07:47:41.960
2966314,0125371001001,0125371001001,BAKING,BAKING,XMPL-BSC00,325.0020000000,g,B,Shift 1,2023-04-28 07:47:48.553
2966379,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1377.0000000000,g,B,Shift 1,2023-04-28 08:14:15.920
2966388,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1360.0000000000,g,B,Shift 1,2023-04-28 08:14:25.703
2966483,0125155001001,0125155001001,BAKING,BAKING,GBTR-LG35,684.0000000000,g,B,Shift 1,2023-04-28 08:46:02.530
2966493,0125155001001,0125155001001,BAKING,BAKING,GBTR-LG35,694.9980000000,g,B,Shift 1,2023-04-28 08:46:35.157
2966503,0125155001001,0125155001001_001,BAKING,BAKING,GBTR-LG35,495.0000000000,g,B,Shift 1,2023-04-28 08:47:10.283
2966513,0125155001001,0125155001001_001,BAKING,BAKING,GBTR-LG35,496.0020000000,g,B,Shift 1,2023-04-28 08:47:32.750
2966611,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1355.0000000000,g,B,Shift 1,2023-04-28 11:00:28.007
2966620,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1343.0000000000,g,B,Shift 1,2023-04-28 11:00:43.383
2966684,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,1080.0000000000,g,B,Shift 1,2023-04-28 11:42:27.250
2966694,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,1080.0000000000,g,B,Shift 1,2023-04-28 11:42:34.503
2966757,0125155001001,0125155001001,BAKING,BAKING,GBTR-LG35,673.9980000000,g,B,Shift 1,2023-04-28 12:10:25.217
2966767,0125155001001,0125155001001,BAKING,BAKING,GBTR-LG35,679.9980000000,g,B,Shift 1,2023-04-28 12:10:48.987
2966777,0125155001001,0125155001001_001,BAKING,BAKING,GBTR-LG35,490.9980000000,g,B,Shift 1,2023-04-28 12:11:15.423
2966787,0125155001001,0125155001001_001,BAKING,BAKING,GBTR-LG35,487.0020000000,g,B,Shift 1,2023-04-28 12:11:31.750
2967075,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1382.0000000000,g,B,Shift 1,2023-04-28 16:52:23.113
2967084,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1397.0000000000,g,B,Shift 1,2023-04-28 16:52:30.020
2967093,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,750.0000000000,g,B,Shift 1,2023-04-28 17:17:32.133
2967103,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,750.0000000000,g,B,Shift 1,2023-04-28 17:17:41.400
2967451,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1158.0000000000,g,A,Shift 2,2023-04-28 22:27:35.687
2967461,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1158.0000000000,g,A,Shift 2,2023-04-28 22:28:13.600
2967584,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1451.0000000000,g,A,Shift 2,2023-04-29 00:13:36.610
2967593,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1414.0000000000,g,A,Shift 2,2023-04-29 00:14:30.183
2967689,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1179.0000000000,g,A,Shift 2,2023-04-29 01:44:06.197
2967699,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1177.0000000000,g,A,Shift 2,2023-04-29 01:44:25.400
2967783,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,990.0000000000,g,A,Shift 2,2023-04-29 02:44:27.900
2967793,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,993.0000000000,g,A,Shift 2,2023-04-29 02:44:36.270
2967816,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1043.0000000000,g,A,Shift 2,2023-04-29 03:36:04.077
2967825,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1033.0000000000,g,A,Shift 2,2023-04-29 03:36:28.687
2967834,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1015.0000000000,g,A,Shift 2,2023-04-29 03:36:39.673
2967843,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1015.0000000000,g,A,Shift 2,2023-04-29 03:36:54.160
2967916,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1339.0000000000,g,A,Shift 2,2023-04-29 04:46:48.437
2967925,0125740001001,0125740001001,BAKING,BAKING,XMPL-BSC00E5,1368.0000000000,g,A,Shift 2,2023-04-29 04:47:15.520
2968062,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1167.0000000000,g,A,Shift 2,2023-04-29 05:09:16.527
2968072,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1166.0000000000,g,A,Shift 2,2023-04-29 05:09:30.293
2968246,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1024.0000000000,g,B,Shift 1,2023-04-29 07:12:25.713
2968255,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1029.0000000000,g,B,Shift 1,2023-04-29 07:12:36.123
2968349,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,1040.0000000000,g,B,Shift 1,2023-04-29 07:40:31.187
2968359,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,1040.0000000000,g,B,Shift 1,2023-04-29 07:40:38.233
2968663,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1011.0000000000,g,B,Shift 1,2023-04-29 09:31:32.990
2968672,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1022.0000000000,g,B,Shift 1,2023-04-29 09:31:39.207
2968760,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1155.0000000000,g,B,Shift 1,2023-04-29 10:10:27.080
2968770,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1158.0000000000,g,B,Shift 1,2023-04-29 10:10:51.713
2968800,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,940.0000000000,g,B,Shift 1,2023-04-29 10:59:09.160
2968810,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,940.0000000000,g,B,Shift 1,2023-04-29 10:59:18.943
2968869,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,613.6480000000,g,B,Shift 1,2023-04-29 11:18:21.587
2968879,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,607.6480000000,g,B,Shift 1,2023-04-29 11:18:35.827
2968889,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,441.3600000000,g,B,Shift 1,2023-04-29 11:19:55.670
2968899,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,450.3520000000,g,B,Shift 1,2023-04-29 11:20:06.200
2968979,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,649.6320000000,g,B,Shift 1,2023-04-29 12:52:38.697
2968989,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,651.6320000000,g,B,Shift 1,2023-04-29 12:53:15.133
2969019,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,471.3760000000,g,B,Shift 1,2023-04-29 12:53:54.027
2969049,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,482.3840000000,g,B,Shift 1,2023-04-29 12:54:06.353
2969060,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,471.3760000000,g,B,Shift 1,2023-04-29 12:56:38.430
2969070,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,482.3840000000,g,B,Shift 1,2023-04-29 12:56:53.157
2969128,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1028.0000000000,g,B,Shift 1,2023-04-29 13:26:42.030
2969137,0125742001001,0125742001001,BAKING,BAKING,XMPL-FRM100,1015.0000000000,g,B,Shift 1,2023-04-29 13:26:47.390
2969316,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,692.0000000000,g,B,Shift 1,2023-04-29 16:55:35.240
2969325,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,710.0000000000,g,B,Shift 1,2023-04-29 16:55:41.120
2969335,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,437.0000000000,g,B,Shift 1,2023-04-29 16:55:53.963
2969344,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,438.0000000000,g,B,Shift 1,2023-04-29 16:56:01.853
2969364,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,980.0000000000,g,B,Shift 1,2023-04-29 17:03:43.790
2969374,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,980.0000000000,g,B,Shift 1,2023-04-29 17:03:49.963
2969394,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1120.0000000000,g,B,Shift 1,2023-04-29 17:15:37.807
2969404,0125739001001,0125739001001,BAKING,BAKING,GBTR-LG35,1140.0000000000,g,B,Shift 1,2023-04-29 17:16:08.940
2969467,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,432.7520000000,g,B,Shift 1,2023-04-29 17:33:50.360
2969477,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,419.7600000000,g,B,Shift 1,2023-04-29 17:33:55.420
2969487,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,169.1360000000,g,B,Shift 1,2023-04-29 17:34:20.660
2969497,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,312.2560000000,g,B,Shift 1,2023-04-29 17:34:29.427
2969650,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,603.6480000000,g,A,Shift 2,2023-04-29 19:43:53.207
2969660,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,612.6560000000,g,A,Shift 2,2023-04-29 19:44:20.113
2969670,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,447.3600000000,g,A,Shift 2,2023-04-29 19:44:47.443
2969680,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,457.3600000000,g,A,Shift 2,2023-04-29 19:45:02.007
2969689,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,965.0000000000,g,A,Shift 2,2023-04-29 19:48:23.563
2969699,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,968.0000000000,g,A,Shift 2,2023-04-29 19:48:32.373
2969761,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,665.0000000000,g,A,Shift 2,2023-04-29 20:19:48.420
2969770,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,670.0000000000,g,A,Shift 2,2023-04-29 20:20:15.613
2969779,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,420.0000000000,g,A,Shift 2,2023-04-29 20:20:31.770
2969788,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,410.0000000000,g,A,Shift 2,2023-04-29 20:20:42.633
2969918,0125548001001,0125548001001,BAKING,BAKING,XMPL-BLD45,700.0000000000,g,A,Shift 2,2023-04-29 22:23:01.097
2969929,0125548001001,0125548001001,BAKING,BAKING,XMPL-BLD45,706.0000000000,g,A,Shift 2,2023-04-29 22:23:17.627
2969940,0125548001001,0125548001001_001,BAKING,BAKING,XMPL-BLD45,336.0000000000,g,A,Shift 2,2023-04-29 22:23:44.260
2969951,0125548001001,0125548001001_001,BAKING,BAKING,XMPL-BLD45,344.0000000000,g,A,Shift 2,2023-04-29 22:23:51.260
2970036,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,606.6560000000,g,A,Shift 2,2023-04-29 23:25:33.603
2970046,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,591.6640000000,g,A,Shift 2,2023-04-29 23:25:50.607
2970056,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,447.3600000000,g,A,Shift 2,2023-04-29 23:26:17.780
2970076,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,444.3520000000,g,A,Shift 2,2023-04-29 23:26:36.283
2970086,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,444.3520000000,g,A,Shift 2,2023-04-29 23:27:33.700
2970144,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,965.0000000000,g,A,Shift 2,2023-04-29 23:52:23.990
2970154,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,964.0000000000,g,A,Shift 2,2023-04-29 23:52:32.320
2970221,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,640.0000000000,g,A,Shift 2,2023-04-30 01:06:52.620
2970230,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,645.0000000000,g,A,Shift 2,2023-04-30 01:07:23.443
2970239,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,405.0000000000,g,A,Shift 2,2023-04-30 01:07:44.153
2970248,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,400.0000000000,g,A,Shift 2,2023-04-30 01:07:57.443
2970258,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,590.6560000000,g,A,Shift 2,2023-04-30 01:36:41.787
2970268,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,587.6640000000,g,A,Shift 2,2023-04-30 01:37:20.460
2970278,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,434.3520000000,g,A,Shift 2,2023-04-30 01:37:43.310
2970288,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,441.3600000000,g,A,Shift 2,2023-04-30 01:37:56.153
2970365,0125548001001,0125548001001,BAKING,BAKING,XMPL-BLD45,702.0000000000,g,A,Shift 2,2023-04-30 02:40:17.230
2970428,0125548001001,0125548001001,BAKING,BAKING,XMPL-BLD45,672.9920000000,g,A,Shift 2,2023-04-30 03:07:00.327
2970439,0125548001001,0125548001001_001,BAKING,BAKING,XMPL-BLD45,330.0000000000,g,A,Shift 2,2023-04-30 03:07:29.813
2970450,0125548001001,0125548001001_001,BAKING,BAKING,XMPL-BLD45,336.0000000000,g,A,Shift 2,2023-04-30 03:07:46.067
2970459,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,680.0000000000,g,A,Shift 2,2023-04-30 03:30:08.040
2970468,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,420.0000000000,g,A,Shift 2,2023-04-30 03:30:47.697
2970477,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,430.0000000000,g,A,Shift 2,2023-04-30 03:31:05.887
2970486,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,420.0000000000,g,A,Shift 2,2023-04-30 03:31:24.950
2970495,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,260.0000000000,g,A,Shift 2,2023-04-30 03:31:54.197
2970623,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,968.0000000000,g,A,Shift 2,2023-04-30 04:41:52.640
2970633,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,969.0000000000,g,A,Shift 2,2023-04-30 04:42:04.707
2970667,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,577.6640000000,g,A,Shift 2,2023-04-30 05:23:35.373
2970677,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,571.6800000000,g,A,Shift 2,2023-04-30 05:23:52.003
2970687,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,425.3440000000,g,A,Shift 2,2023-04-30 05:24:15.097
2970697,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,428.3360000000,g,A,Shift 2,2023-04-30 05:24:33.867
2970914,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,673.0000000000,g,B,Shift 1,2023-04-30 07:51:55.337
2970923,0125790001001,0125790001001,BAKING,BAKING,XMPL-BSC00E5,678.0000000000,g,B,Shift 1,2023-04-30 07:52:36.463
2970932,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,424.0000000000,g,B,Shift 1,2023-04-30 07:53:01.843
2970941,0125790001001,0125790001001_001,BAKING,BAKING,XMPL-BSC00E5,418.0000000000,g,B,Shift 1,2023-04-30 07:53:26.873
2970994,0125548001001,0125548001001,BAKING,BAKING,XMPL-BLD45,700.9920000000,g,B,Shift 1,2023-04-30 08:30:19.200
2971005,0125548001001,0125548001001,BAKING,BAKING,XMPL-BLD45,704.9920000000,g,B,Shift 1,2023-04-30 08:30:41.207
2971016,0125548001001,0125548001001_001,BAKING,BAKING,XMPL-BLD45,327.0080000000,g,B,Shift 1,2023-04-30 08:31:07.303
2971027,0125548001001,0125548001001_001,BAKING,BAKING,XMPL-BLD45,334.0000000000,g,B,Shift 1,2023-04-30 08:31:26.590
2971056,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,266.8480000000,g,B,Shift 1,2023-04-30 08:33:25.390
2971066,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,280.8320000000,g,B,Shift 1,2023-04-30 08:33:30.733
2971076,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,190.1440000000,g,B,Shift 1,2023-04-30 08:34:34.763
2971086,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,210.1600000000,g,B,Shift 1,2023-04-30 08:34:39.857
2971348,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,980.0000000000,g,B,Shift 1,2023-04-30 11:02:38.527
2971358,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,980.0000000000,g,B,Shift 1,2023-04-30 11:02:45.997
2971425,0125792001001,0125792001001,BAKING,BAKING,XMPL-BSC00E5,574.9980000000,g,B,Shift 1,2023-04-30 11:42:53.650
2971434,0125792001001,0125792001001,BAKING,BAKING,XMPL-BSC00E5,570.0000000000,g,B,Shift 1,2023-04-30 11:43:01.710
2971443,0125792001001,0125792001001,BAKING,BAKING,XMPL-BSC00E5,570.0000000000,g,B,Shift 1,2023-04-30 11:43:12.633
2971452,0125792001001,0125792001001,BAKING,BAKING,XMPL-BSC00E5,570.0000000000,g,B,Shift 1,2023-04-30 11:43:22.337
2971474,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,522.7040000000,g,B,Shift 1,2023-04-30 12:24:08.163
2971484,0125745001001,0125745001001,BAKING,BAKING,XMPL-BLD45E5,487.7280000000,g,B,Shift 1,2023-04-30 12:24:16.007
2971494,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,385.3120000000,g,B,Shift 1,2023-04-30 12:24:36.217
2971504,0125745001001,0125745001001_001,BAKING,BAKING,XMPL-BLD45E5,381.3120000000,g,B,Shift 1,2023-04-30 12:24:42.560
2971605,0125668001001,0125668001001,BAKING,BAKING,XMPL-BLD45,578.0000000000,g,B,Shift 1,2023-04-30 13:14:58.120
2971616,0125668001001,0125668001001,BAKING,BAKING,XMPL-BLD45,575.0000000000,g,B,Shift 1,2023-04-30 13:15:47.697
2971627,0125668001001,0125668001001_001,BAKING,BAKING,XMPL-BLD45,450.0000000000,g,B,Shift 1,2023-04-30 13:16:29.810
2971638,0125668001001,0125668001001_001,BAKING,BAKING,XMPL-BLD45,454.0000000000,g,B,Shift 1,2023-04-30 13:16:53.687
2971719,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,980.0000000000,g,B,Shift 1,2023-04-30 14:05:38.010
2971729,0125623001001,0125623001001,BAKING,BAKING,XMPL-BSC00,980.0000000000,g,B,Shift 1,2023-04-30 14:05:45.420
2971805,0125720001001,0125720001001,BAKING,BAKING,XMPL-BLD45E5,667.0020000000,g,B,Shift 1,2023-04-30 14:56:12.267
2971815,0125720001001,0125720001001,BAKING,BAKING,XMPL-BLD45E5,684.0000000000,g,B,Shift 1,2023-04-30 14:56:20.533
2971825,0125720001001,0125720001001_001,BAKING,BAKING,XMPL-BLD45E5,420.0000000000,g,B,Shift 1,2023-04-30 14:56:40.873
2971835,0125720001001,0125720001001_001,BAKING,BAKING,XMPL-BLD45E5,429.0000000000,g,B,Shift 1,2023-04-30 14:56:46.840
2971924,0125792001001,0125792001001,BAKING,BAKING,XMPL-BSC00E5,570.0000000000,g,B,Shift 1,2023-04-30 16:38:16.670
2971933,0125792001001,0125792001001,BAKING,BAKING,XMPL-BSC00E5,570.0000000000,g,B,Shift 1,2023-04-30 16:38:26.090
2971942,0125792001001,0125792001001,BAKING,BAKING,XMPL-BSC00E5,570.0000000000,g,B,Shift 1,2023-04-30 16:38:43.843
2971951,0125792001001,0125792001001,BAKING,BAKING,XMPL-BSC00E5,570.0000000000,g,B,Shift 1,2023-04-30 16:38:51.283
