ID,OR,SR,OR-Description,SR-Description,Description,StartTime,EndTime,Category,Crew,Shift,WorkCenter,DowntimeDuration
164235,0126955001001,0126955001001,BAKING,BAKING,Oven Ventilation Check,2023-07-04 17:06:22.000,2023-07-04 17:23:57.000,Production Interruption,B,Shift 1,BREADBLAST06,17
159002,0126343001001,0126343001001,BAKING,BAKING,Dough Roll Change,2023-05-28 04:16:20.000,2023-05-28 04:21:38.000,Batch Change,A,Shift 2,BREADBLAST07,5
159030,0126194001001,0126194001001,BAKING,BAKING,Air Pocket Defect,2023-05-28 09:12:44.000,2023-05-28 09:37:02.000,Production Interruption,A,Shift 2,BREADBLAST05,25
159033,0126194001001,0126194001001,BAKING,BAKING,Air Pocket Defect,2023-05-28 09:37:07.000,2023-05-28 09:54:10.000,Production Interruption,A,Shift 2,BREADBLAST05,17
159047,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-28 11:29:35.000,2023-05-28 11:48:09.000,Production Interruption,A,Shift 2,BREADBLAST04,19
159025,0126343001001,0126343001001,BAKING,BAKING,Dough Roll Change,2023-05-28 09:01:21.000,2023-05-28 09:08:40.000,Batch Change,A,Shift 2,BREADBLAST07,7
159037,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-28 10:07:28.000,2023-05-28 10:20:28.000,Production Interruption,A,Shift 2,BREADBLAST04,13
159039,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-28 10:24:38.000,2023-05-28 10:46:55.000,Production Interruption,A,Shift 2,BREADBLAST04,22
159045,0126343001001,0126343001001,BAKING,BAKING,Air Pocket Defect,2023-05-28 11:11:34.000,2023-05-28 11:33:25.000,Production Interruption,A,Shift 2,BREADBLAST07,22
159057,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-28 13:16:25.000,2023-05-28 13:24:34.000,Production Interruption,B,Shift 1,BREADBLAST04,8
159061,0126343001001,0126343001001,BAKING,BAKING,Air Pocket Defect,2023-05-28 14:05:09.000,2023-05-28 14:11:20.000,Production Interruption,B,Shift 1,BREADBLAST07,6
159068,,,,,Product/Size/Shape,2023-05-28 14:17:40.000,2023-05-28 15:12:35.000,Recipe Transition,B,Shift 1,BREADBLAST06,55
164804,0126919001001,0126919001001,BAKING,BAKING,Air Pocket Defect,2023-07-09 14:42:58.000,2023-07-09 15:04:55.000,Production Interruption,B,Shift 1,BREADBLAST05,22
164808,0126919001001,0126919001001,BAKING,BAKING,Air Pocket Defect,2023-07-09 15:13:44.000,2023-07-09 15:25:21.000,Production Interruption,B,Shift 1,BREADBLAST05,12
164805,0126919001001,0126919001001,BAKING,BAKING,Air Pocket Defect,2023-07-09 15:05:00.000,2023-07-09 15:08:06.000,Production Interruption,B,Shift 1,BREADBLAST05,3
164816,0126973001001,0126973001001,BAKING,BAKING,Air Pocket Defect,2023-07-09 17:25:42.000,2023-07-09 17:44:00.000,Production Interruption,B,Shift 1,BREADBLAST04,19
164853,0126973001001,0126973001001,BAKING,BAKING,Air Pocket Defect,2023-07-10 00:02:47.000,2023-07-10 00:27:59.000,Production Interruption,A,Shift 2,BREADBLAST04,25
164859,0126996001001,0126996001001,BAKING,BAKING,Oven Ventilation Check,2023-07-10 00:35:44.000,2023-07-10 00:58:57.000,Production Interruption,A,Shift 2,BREADBLAST06,23
164261,0126807001001,0126807001001,BAKING,BAKING,Oven Ventilation Check,2023-07-04 22:45:51.000,2023-07-04 22:58:49.000,Production Interruption,B,Shift 1,BREADBLAST05,13
164325,0126807001001,0126807001001,BAKING,BAKING,Oven Ventilation Check,2023-07-05 10:31:17.000,2023-07-05 10:55:08.000,Production Interruption,D,Shift 2,BREADBLAST05,24
164286,0126807001001,0126807001001,BAKING,BAKING,Oven Ventilation Check,2023-07-05 02:40:29.000,2023-07-05 02:42:32.000,Production Interruption,A,Shift 2,BREADBLAST05,2
164330,0126807001001,0126807001001,BAKING,BAKING,Oven Ventilation Check,2023-07-05 11:26:30.000,2023-07-05 11:35:31.000,Production Interruption,D,Shift 2,BREADBLAST05,9
164312,,,,,Product/Size/Shape,2023-07-05 07:56:07.000,2023-07-05 08:19:31.000,Recipe Transition,D,Shift 2,BREADBLAST06,23
164365,0126807001001,0126807001001,BAKING,BAKING,Oven Ventilation Check,2023-07-05 15:29:17.000,2023-07-05 15:57:19.000,Production Interruption,C,Shift 1,BREADBLAST05,28
161437,0126615001001,0126615001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 04:59:02.000,2023-06-14 05:13:08.000,Production Interruption,D,Shift 2,BREADBLAST05,14
161459,0126615001001,0126615001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 09:47:20.000,2023-06-14 10:02:54.000,Production Interruption,A,Shift 2,BREADBLAST05,15
161488,0126444001001,0126444001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 14:35:23.000,2023-06-14 14:50:18.000,Production Interruption,B,Shift 1,BREADBLAST07,15
161485,0126444001001,0126444001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 14:08:31.000,2023-06-14 14:16:47.000,Production Interruption,B,Shift 1,BREADBLAST07,8
161535,0126615001001,0126615001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 20:08:25.000,2023-06-14 20:26:08.000,Production Interruption,B,Shift 1,BREADBLAST05,18
161461,0126444001001,0126444001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 10:36:37.000,2023-06-14 10:46:53.000,Production Interruption,A,Shift 2,BREADBLAST07,10
161503,0126444001001,0126444001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 16:54:58.000,2023-06-14 16:59:55.000,Production Interruption,B,Shift 1,BREADBLAST07,5
161506,0126444001001,0126444001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 17:08:17.000,2023-06-14 17:29:37.000,Production Interruption,B,Shift 1,BREADBLAST07,21
161539,0126444001001,0126444001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 20:51:07.000,2023-06-14 21:12:07.000,Production Interruption,B,Shift 1,BREADBLAST07,21
161562,0126444001001,0126444001001,BAKING,BAKING,Air Pocket Defect,2023-06-15 00:02:02.000,2023-06-15 00:35:16.000,Production Interruption,A,Shift 2,BREADBLAST07,33
160384,0126395001001,0126395001001,BAKING,BAKING,Oven Ventilation Check,2023-06-07 06:17:52.000,2023-06-07 06:47:29.000,Production Interruption,D,Shift 2,BREADBLAST06,30
160391,,,,,Product/Size/Shape,2023-06-07 07:08:34.000,2023-06-07 07:16:43.000,Recipe Transition,D,Shift 2,BREADBLAST06,8
160387,,,,,Product/Size/Shape,2023-06-07 06:47:34.000,2023-06-07 07:08:29.000,Recipe Transition,D,Shift 2,BREADBLAST06,21
160410,,,,,Product/Size/Shape,2023-06-07 10:44:46.000,2023-06-07 10:50:09.000,Recipe Transition,D,Shift 2,BREADBLAST06,6
160414,,,,,Product/Size/Shape,2023-06-07 11:13:13.000,2023-06-07 11:20:05.000,Recipe Transition,D,Shift 2,BREADBLAST06,7
160403,,,,,Product/Size/Shape,2023-06-07 09:34:08.000,2023-06-07 09:38:05.000,Recipe Transition,D,Shift 2,BREADBLAST07,4
160409,,,,,Product/Size/Shape,2023-06-07 10:29:15.000,2023-06-07 10:40:25.000,Recipe Transition,D,Shift 2,BREADBLAST06,11
160413,0126273001001,0126273001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 09:07:36.000,2023-06-07 11:11:50.000,Production Interruption,D,Shift 2,BREADBLAST05,124
160416,0126273001001,0126273001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 11:11:55.000,2023-06-07 11:34:00.000,Production Interruption,D,Shift 2,BREADBLAST05,23
160417,0126273001001,0126273001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 11:34:05.000,2023-06-07 11:42:20.000,Production Interruption,D,Shift 2,BREADBLAST05,8
160418,0126273001001,0126273001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 11:43:03.000,2023-06-07 11:48:39.000,Production Interruption,D,Shift 2,BREADBLAST05,5
160419,0126273001001,0126273001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 11:49:10.000,2023-06-07 11:51:32.000,Production Interruption,D,Shift 2,BREADBLAST05,2
160434,0126451001001,0126451001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 13:16:26.000,2023-06-07 13:21:12.000,Production Interruption,C,Shift 1,BREADBLAST04,5
160436,0126451001001,0126451001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 13:29:25.000,2023-06-07 13:33:38.000,Production Interruption,C,Shift 1,BREADBLAST04,4
160444,0126402001001,0126402001001,BAKING,BAKING,Dough Depositor,2023-06-07 14:20:38.000,2023-06-07 15:43:49.000,Machine Malfunction,C,Shift 1,BREADBLAST07,83
160451,0126273001001,0126273001001,BAKING,BAKING,Water Supply Issue,2023-06-07 11:58:31.000,2023-06-07 17:11:23.000,Machine Malfunction,D,Shift 2,BREADBLAST05,2
160452,0126273001001,0126273001001,BAKING,BAKING,Water Supply Issue,2023-06-07 11:58:31.000,2023-06-07 17:11:23.000,Machine Malfunction,C,Shift 1,BREADBLAST05,310
160476,0126273001001,0126273001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 19:59:47.000,2023-06-07 20:10:41.000,Production Interruption,C,Shift 1,BREADBLAST05,11
160508,0126402001001,0126402001001,BAKING,BAKING,Air Pocket Defect,2023-06-08 00:16:28.000,2023-06-08 01:40:07.000,Production Interruption,D,Shift 2,BREADBLAST07,84
160513,,,,,Burnt Dough Ends,2023-06-08 02:19:33.000,2023-06-08 02:28:27.000,Production Interruption,D,Shift 2,BREADBLAST05,9
160435,0126451001001,0126451001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 13:23:09.000,2023-06-07 13:27:09.000,Production Interruption,C,Shift 1,BREADBLAST04,4
160459,0126273001001,0126273001001,BAKING,BAKING,Air Pocket Defect,2023-06-07 17:32:02.000,2023-06-07 17:52:30.000,Production Interruption,C,Shift 1,BREADBLAST05,20
160978,0126283001001,0126283001001,BAKING,BAKING,Oven Ventilation Check,2023-06-11 09:27:13.000,2023-06-11 09:39:55.000,Production Interruption,A,Shift 2,BREADBLAST07,12
161030,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 16:48:30.000,2023-06-11 17:05:57.000,Production Interruption,B,Shift 1,BREADBLAST05,17
161032,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 17:07:39.000,2023-06-11 17:25:25.000,Production Interruption,B,Shift 1,BREADBLAST05,18
161038,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 17:59:24.000,2023-06-11 18:03:42.000,Production Interruption,B,Shift 1,BREADBLAST05,4
160990,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 11:42:34.000,2023-06-11 12:02:49.000,Production Interruption,A,Shift 2,BREADBLAST05,18
160991,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 11:42:34.000,2023-06-11 12:02:49.000,Production Interruption,B,Shift 1,BREADBLAST05,1
161067,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 21:56:44.000,2023-06-11 22:03:55.000,Production Interruption,B,Shift 1,BREADBLAST04,7
161099,0126285001001,0126285001001,BAKING,BAKING,Oven Ventilation Check,2023-06-12 02:42:00.000,2023-06-12 02:49:28.000,Production Interruption,A,Shift 2,BREADBLAST07,7
161016,0126284001001,0126284001001,BAKING,BAKING,Oven Ventilation Check,2023-06-11 14:51:57.000,2023-06-11 15:40:00.000,Production Interruption,B,Shift 1,BREADBLAST07,49
161040,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 18:12:55.000,2023-06-11 18:39:37.000,Production Interruption,B,Shift 1,BREADBLAST05,27
161044,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 19:10:02.000,2023-06-11 19:30:21.000,Production Interruption,B,Shift 1,BREADBLAST05,20
161052,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 20:01:45.000,2023-06-11 20:22:06.000,Production Interruption,B,Shift 1,BREADBLAST05,21
161055,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 20:30:40.000,2023-06-11 20:49:28.000,Production Interruption,B,Shift 1,BREADBLAST05,19
161066,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 21:34:53.000,2023-06-11 21:56:39.000,Production Interruption,B,Shift 1,BREADBLAST04,22
161046,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 19:30:26.000,2023-06-11 19:37:29.000,Production Interruption,B,Shift 1,BREADBLAST05,7
161058,0126449001001,0126449001001,BAKING,BAKING,Oven Ventilation Check,2023-06-11 20:52:21.000,2023-06-11 21:12:49.000,Production Interruption,B,Shift 1,BREADBLAST06,20
161071,0126284001001,0126284001001,BAKING,BAKING,Oven Ventilation Check,2023-06-11 21:56:18.000,2023-06-11 22:27:13.000,Production Interruption,B,Shift 1,BREADBLAST07,31
161037,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-11 17:33:11.000,2023-06-11 17:59:19.000,Production Interruption,B,Shift 1,BREADBLAST05,26
161086,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-12 00:00:00.000,2023-06-12 12:00:00.000,Production Interruption,A,Shift 2,BREADBLAST05,720
161042,0126275001001,0126275001001,BAKING,BAKING,Recipe Completion,2023-06-11 18:48:33.000,2023-06-11 19:07:01.000,Production Interruption,B,Shift 1,BREADBLAST05,19
168350,0127307001001,0127307001001,BAKING,BAKING,Recipe Completion,2023-07-28 13:33:02.000,2023-07-28 13:35:06.000,Production Interruption,C,Shift 1,BREADBLAST05,2
168354,0127431001001,0127431001001,BAKING,BAKING,Air Pocket Defect,2023-07-28 14:22:57.000,2023-07-28 14:44:37.000,Production Interruption,C,Shift 1,BREADBLAST04,22
168368,0127310001001,0127310001001,BAKING,BAKING,Air Pocket Defect,2023-07-28 16:49:50.000,2023-07-28 17:11:13.000,Production Interruption,C,Shift 1,BREADBLAST06,22
168369,0127310001001,0127310001001,BAKING,BAKING,Oven Ventilation Check,2023-07-28 17:11:18.000,2023-07-28 17:18:01.000,Production Interruption,C,Shift 1,BREADBLAST06,7
168372,0127431001001,0127431001001,BAKING,BAKING,Air Pocket Defect,2023-07-28 17:55:05.000,2023-07-28 18:17:28.000,Production Interruption,C,Shift 1,BREADBLAST04,22
168373,0127431001001,0127431001001,BAKING,BAKING,Air Pocket Defect,2023-07-28 18:17:33.000,2023-07-28 18:17:37.000,Production Interruption,C,Shift 1,BREADBLAST04,0
168355,0127431001001,0127431001001,BAKING,BAKING,Air Pocket Defect,2023-07-28 14:44:42.000,2023-07-28 14:53:37.000,Production Interruption,C,Shift 1,BREADBLAST04,9
168364,0127431001001,0127431001001,BAKING,BAKING,Air Pocket Defect,2023-07-28 16:11:06.000,2023-07-28 16:33:58.000,Production Interruption,C,Shift 1,BREADBLAST04,22
168365,0127431001001,0127431001001,BAKING,BAKING,Air Pocket Defect,2023-07-28 16:34:03.000,2023-07-28 16:51:41.000,Production Interruption,C,Shift 1,BREADBLAST04,17
168374,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,208
168375,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168376,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168377,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168378,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168379,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168380,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168381,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168382,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,720
168383,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168384,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,720
168385,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168386,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168387,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168388,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168389,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168390,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,720
168391,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168392,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,720
168393,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168394,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,720
168395,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168396,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168397,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168398,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168399,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168400,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,720
168401,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168402,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,720
168403,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168404,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168405,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168406,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168407,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168408,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168409,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
168410,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,720
168411,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168412,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,B,Shift 1,BREADBLAST07,720
168413,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,A,Shift 2,BREADBLAST07,720
168414,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,C,Shift 1,BREADBLAST07,720
168415,0126916001001,0126916001001,BAKING,BAKING,Emergency Stop,2023-06-29 20:32:37.000,2023-07-28 18:28:49.000,Production Interruption,D,Shift 2,BREADBLAST07,720
