ID,OR,SR,OR-Description,SR-Description,Product,WorkCenter,Facility,StorageLocation,Quantity,quantityUnitOfMeasure,Lot,PostingDate,Crew,Shift
486948,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,531,g,HYDK3210605,21-06-2023 07:44:14,C,Shift 1
486949,0126728001001,0126728001001,BAKING,BAKING,ROUNDXMPL520G23,BREADBLAST06,HYD,STG06,538,g,HYDL3210609,21-06-2023 08:02:04,C,Shift 1
486950,0126728001001,0126728001001,BAKING,BAKING,ROUNDXMPL520G23,BREADBLAST06,HYD,STG06,546,g,HYDL3210610,21-06-2023 08:02:15,C,Shift 1
486951,0126728001001,0126728001001_001,BAKING,BAKING,ROUNDXMPL440G23,BREADBLAST06,HYD,STG06,457,g,HYDL3210611,21-06-2023 08:03:06,C,Shift 1
486952,0126728001001,0126728001001_001,BAKING,BAKING,ROUNDXMPL440G23,BREADBLAST06,HYD,STG06,465,g,HYDL3210612,21-06-2023 08:03:16,C,Shift 1
486968,0126728001001,0126728001001,BAKING,BAKING,ROUNDXMPL520G23,BREADBLAST06,HYD,STG06,542,g,HYDL3210613,21-06-2023 10:21:52,C,Shift 1
486969,0126728001001,0126728001001,BAKING,BAKING,ROUNDXMPL520G23,BREADBLAST06,HYD,STG06,549,g,HYDL3210614,21-06-2023 10:22:00,C,Shift 1
486971,0126728001001,0126728001001_001,BAKING,BAKING,ROUNDXMPL440G23,BREADBLAST06,HYD,STG06,462,g,HYDL3210615,21-06-2023 10:22:30,C,Shift 1
486972,0126728001001,0126728001001_001,BAKING,BAKING,ROUNDXMPL440G23,BREADBLAST06,HYD,STG06,469,g,HYDL3210616,21-06-2023 10:22:41,C,Shift 1
486973,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,500,g,HYDK3210606,21-06-2023 10:22:58,C,Shift 1
486974,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,501,g,HYDK3210607,21-06-2023 10:23:17,C,Shift 1
487003,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,471,g,HYDK3210610,21-06-2023 13:48:37,C,Shift 1
487004,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,480,g,HYDK3210611,21-06-2023 13:48:57,C,Shift 1
487030,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,491,g,HYDK3210614,21-06-2023 16:50:22,C,Shift 1
486975,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,488,g,HYDK3210608,21-06-2023 10:23:33,C,Shift 1
486976,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,490,g,HYDK3210609,21-06-2023 10:23:42,C,Shift 1
486987,0126400001001,0126400001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,925,g,HYDM3210604,21-06-2023 11:38:55,C,Shift 1
486988,0126400001001,0126400001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,940,g,HYDM3210605,21-06-2023 11:39:05,C,Shift 1
487031,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,490,g,HYDK3210615,21-06-2023 16:50:43,C,Shift 1
487032,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,480,g,HYDK3210616,21-06-2023 16:51:07,C,Shift 1
487033,0126542001001,0126542001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,480,g,HYDK3210617,21-06-2023 16:51:16,C,Shift 1
487037,0126672001001,0126672001001,BAKING,BAKING,PITXMPL960G29T,BREADBLAST06,HYD,STG06,1016,g,HYDL3210621,21-06-2023 16:59:04,C,Shift 1
487038,0126672001001,0126672001001,BAKING,BAKING,PITXMPL960G29T,BREADBLAST06,HYD,STG06,1018,g,HYDL3210622,21-06-2023 16:59:14,C,Shift 1
466221,0125019001001,0125019001001,BAKING,BAKING,PITXMPL720G29,BREADBLAST06,HYD,STG06,733,g,HYDL3170317,17-03-2023 15:55:23,B,Shift 1
466222,0125019001001,0125019001001_001,BAKING,BAKING,PITXMPL240G29,BREADBLAST06,HYD,STG06,265,g,HYDL3170318,17-03-2023 15:55:47,B,Shift 1
466223,0125019001001,0125019001001_001,BAKING,BAKING,PITXMPL240G29,BREADBLAST06,HYD,STG06,258,g,HYDL3170319,17-03-2023 15:56:02,B,Shift 1
466229,0125076001001,0125076001001,BAKING,BAKING,BAGGBTR960G78,BREADBLAST07,HYD,STG07,1049,g,HYDQ3170308,17-03-2023 16:44:57,B,Shift 1
466231,0125076001001,0125076001001,BAKING,BAKING,BAGGBTR960G78,BREADBLAST07,HYD,STG07,1055,g,HYDQ3170309,17-03-2023 16:46:18,B,Shift 1
466255,0125093001001,0125093001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1327,g,HYDK3170319,17-03-2023 19:25:29,A,Shift 2
466256,0125093001001,0125093001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1322,g,HYDK3170320,17-03-2023 19:26:30,A,Shift 2
466258,0125019001001,0125019001001,BAKING,BAKING,PITXMPL720G29,BREADBLAST06,HYD,STG06,724,g,HYDL3170320,17-03-2023 19:41:06,A,Shift 2
466259,0125019001001,0125019001001,BAKING,BAKING,PITXMPL720G29,BREADBLAST06,HYD,STG06,736,g,HYDL3170321,17-03-2023 19:41:20,A,Shift 2
466302,0125093001001,0125093001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1356,g,HYDK3180300,18-03-2023 00:31:29,A,Shift 2
466303,0125093001001,0125093001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1316,g,HYDK3180301,18-03-2023 00:32:06,A,Shift 2
466285,0125019001001,0125019001001,BAKING,BAKING,PITXMPL720G29,BREADBLAST06,HYD,STG06,719,g,HYDL3170324,17-03-2023 22:35:55,A,Shift 2
466286,0125019001001,0125019001001,BAKING,BAKING,PITXMPL720G29,BREADBLAST06,HYD,STG06,732,g,HYDL3170325,17-03-2023 22:36:11,A,Shift 2
466287,0125019001001,0125019001001_001,BAKING,BAKING,PITXMPL240G29,BREADBLAST06,HYD,STG06,244,g,HYDL3170326,17-03-2023 22:37:02,A,Shift 2
466288,0125019001001,0125019001001_001,BAKING,BAKING,PITXMPL240G29,BREADBLAST06,HYD,STG06,237,g,HYDL3170327,17-03-2023 22:37:14,A,Shift 2
466339,0125093001001,0125093001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1347,g,HYDK3180302,18-03-2023 04:33:01,A,Shift 2
466340,0125093001001,0125093001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1340,g,HYDK3180303,18-03-2023 04:33:19,A,Shift 2
466343,0125019001001,0125019001001,BAKING,BAKING,PITXMPL720G29,BREADBLAST06,HYD,STG06,724,g,HYDL3180304,18-03-2023 05:05:35,A,Shift 2
466344,0125019001001,0125019001001,BAKING,BAKING,PITXMPL720G29,BREADBLAST06,HYD,STG06,725,g,HYDL3180305,18-03-2023 05:05:46,A,Shift 2
466345,0125019001001,0125019001001_001,BAKING,BAKING,PITXMPL240G29,BREADBLAST06,HYD,STG06,271,g,HYDL3180306,18-03-2023 05:06:23,A,Shift 2
466346,0125019001001,0125019001001_001,BAKING,BAKING,PITXMPL240G29,BREADBLAST06,HYD,STG06,256,g,HYDL3180307,18-03-2023 05:06:32,A,Shift 2
466314,0125019001001,0125019001001,BAKING,BAKING,PITXMPL720G29,BREADBLAST06,HYD,STG06,715,g,HYDL3180300,18-03-2023 01:43:47,A,Shift 2
466315,0125019001001,0125019001001,BAKING,BAKING,PITXMPL720G29,BREADBLAST06,HYD,STG06,709,g,HYDL3180301,18-03-2023 01:43:59,A,Shift 2
466316,0125019001001,0125019001001_001,BAKING,BAKING,PITXMPL240G29,BREADBLAST06,HYD,STG06,244,g,HYDL3180302,18-03-2023 01:44:46,A,Shift 2
466317,0125019001001,0125019001001_001,BAKING,BAKING,PITXMPL240G29,BREADBLAST06,HYD,STG06,229,g,HYDL3180303,18-03-2023 01:44:57,A,Shift 2
468004,0125020001001,0125020001001_001,BAKING,BAKING,ROUNDXMPL380G23,BREADBLAST06,HYD,STG06,496,g,HYDL3220319,22-03-2023 17:17:19,B,Shift 1
468030,0125020001001,0125020001001,BAKING,BAKING,ROUNDXMPL580G23,BREADBLAST06,HYD,STG06,735,g,HYDL3220322,22-03-2023 22:22:38,A,Shift 2
468031,0125020001001,0125020001001_001,BAKING,BAKING,ROUNDXMPL380G23,BREADBLAST06,HYD,STG06,490,g,HYDL3220323,22-03-2023 22:23:21,A,Shift 2
468032,0125020001001,0125020001001_001,BAKING,BAKING,ROUNDXMPL380G23,BREADBLAST06,HYD,STG06,497,g,HYDL3220324,22-03-2023 22:23:38,A,Shift 2
468076,0125090001001,0125090001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,620,g,HYDK3230304,23-03-2023 04:20:37,A,Shift 2
468077,0125090001001,0125090001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,620,g,HYDK3230305,23-03-2023 04:20:49,A,Shift 2
468078,0125090001001,0125090001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,380,g,HYDK3230306,23-03-2023 04:21:05,A,Shift 2
468005,0125020001001,0125020001001_001,BAKING,BAKING,ROUNDXMPL380G23,BREADBLAST06,HYD,STG06,498,g,HYDL3220320,22-03-2023 17:17:37,B,Shift 1
468054,0125090001001,0125090001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,660,g,HYDK3230300,23-03-2023 00:58:43,A,Shift 2
468055,0125090001001,0125090001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,660,g,HYDK3230301,23-03-2023 00:58:54,A,Shift 2
468056,0125090001001,0125090001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,400,g,HYDK3230302,23-03-2023 00:59:22,A,Shift 2
468057,0125090001001,0125090001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,400,g,HYDK3230303,23-03-2023 00:59:32,A,Shift 2
468079,0125090001001,0125090001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,380,g,HYDK3230307,23-03-2023 04:21:16,A,Shift 2
468107,0125090001001,0125090001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,628,g,HYDK3230309,23-03-2023 08:35:48,B,Shift 1
468040,0125090001001,0125090001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,623,g,HYDK3220320,22-03-2023 23:21:19,A,Shift 2
468041,0125090001001,0125090001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,650,g,HYDK3220321,22-03-2023 23:22:19,A,Shift 2
468043,0125090001001,0125090001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,404,g,HYDK3220322,22-03-2023 23:23:20,A,Shift 2
468044,0125090001001,0125090001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,400,g,HYDK3220323,22-03-2023 23:23:36,A,Shift 2
468047,0125021001001,0125021001001,BAKING,BAKING,BAGGBTR680G75,BREADBLAST07,HYD,STG07,789,g,HYDQ3230300,23-03-2023 00:07:36,A,Shift 2
468048,0125021001001,0125021001001,BAKING,BAKING,BAGGBTR680G75,BREADBLAST07,HYD,STG07,803,g,HYDQ3230301,23-03-2023 00:07:55,A,Shift 2
468049,0125021001001,0125021001001_001,BAKING,BAKING,BAGGBTR280G75,BREADBLAST07,HYD,STG07,337,g,HYDQ3230302,23-03-2023 00:08:15,A,Shift 2
468050,0125021001001,0125021001001_001,BAKING,BAKING,BAGGBTR280G75,BREADBLAST07,HYD,STG07,349,g,HYDQ3230303,23-03-2023 00:08:24,A,Shift 2
468064,0125020001001,0125020001001,BAKING,BAKING,ROUNDXMPL580G23,BREADBLAST06,HYD,STG06,663,g,HYDL3230300,23-03-2023 02:19:58,A,Shift 2
468065,0125020001001,0125020001001,BAKING,BAKING,ROUNDXMPL580G23,BREADBLAST06,HYD,STG06,652,g,HYDL3230301,23-03-2023 02:20:13,A,Shift 2
468066,0125020001001,0125020001001_001,BAKING,BAKING,ROUNDXMPL380G23,BREADBLAST06,HYD,STG06,443,g,HYDL3230302,23-03-2023 02:20:29,A,Shift 2
468067,0125020001001,0125020001001_001,BAKING,BAKING,ROUNDXMPL380G23,BREADBLAST06,HYD,STG06,438,g,HYDL3230303,23-03-2023 02:20:39,A,Shift 2
468082,0125020001001,0125020001001_001,BAKING,BAKING,ROUNDXMPL380G23,BREADBLAST06,HYD,STG06,490,g,HYDL3230306,23-03-2023 04:55:07,A,Shift 2
468083,0125020001001,0125020001001_001,BAKING,BAKING,ROUNDXMPL380G23,BREADBLAST06,HYD,STG06,489,g,HYDL3230307,23-03-2023 04:55:21,A,Shift 2
468080,0125020001001,0125020001001,BAKING,BAKING,ROUNDXMPL580G23,BREADBLAST06,HYD,STG06,726,g,HYDL3230304,23-03-2023 04:54:24,A,Shift 2
468081,0125020001001,0125020001001,BAKING,BAKING,ROUNDXMPL580G23,BREADBLAST06,HYD,STG06,734,g,HYDL3230305,23-03-2023 04:54:38,A,Shift 2
468106,0125090001001,0125090001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,623,g,HYDK3230308,23-03-2023 08:35:42,B,Shift 1
493806,0127235001001,0127235001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST05,HYD,STG05,566,g,HYDK3240710,24-07-2023 08:23:23,C,Shift 1
493807,0127235001001,0127235001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST05,HYD,STG05,562,g,HYDK3240711,24-07-2023 08:24:58,C,Shift 1
493808,0127235001001,0127235001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST05,HYD,STG05,409,g,HYDK3240712,24-07-2023 08:25:26,C,Shift 1
493809,0127235001001,0127235001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST05,HYD,STG05,407,g,HYDK3240713,24-07-2023 08:25:49,C,Shift 1
493833,0127047001001,0127047001001_001,BAKING,BAKING,BAGGBTR380G75,BREADBLAST04,HYD,STG04,421,g,HYDM3240710,24-07-2023 11:35:25,C,Shift 1
493838,0127235001001,0127235001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST05,HYD,STG05,444,g,HYDK3240714,24-07-2023 11:54:43,C,Shift 1
493839,0127235001001,0127235001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST05,HYD,STG05,444,g,HYDK3240715,24-07-2023 11:54:50,C,Shift 1
493840,0127235001001,0127235001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST05,HYD,STG05,605,g,HYDK3240716,24-07-2023 11:55:02,C,Shift 1
493841,0127235001001,0127235001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST05,HYD,STG05,605,g,HYDK3240717,24-07-2023 11:55:09,C,Shift 1
493858,0127235001001,0127235001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST05,HYD,STG05,651,g,HYDK3240719,24-07-2023 15:21:57,C,Shift 1
493828,0127047001001,0127047001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,560,g,HYDM3240706,24-07-2023 11:33:13,C,Shift 1
493829,0127047001001,0127047001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,561,g,HYDM3240707,24-07-2023 11:33:29,C,Shift 1
493830,0127047001001,0127047001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,415,g,HYDM3240708,24-07-2023 11:34:02,C,Shift 1
493835,0127232001001,0127232001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,970,g,HYDL3240707,24-07-2023 11:46:26,C,Shift 1
493836,0127232001001,0127232001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,970,g,HYDL3240708,24-07-2023 11:46:35,C,Shift 1
493888,0127235001001,0127235001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST05,HYD,STG05,670,g,HYDK3240722,24-07-2023 17:48:18,C,Shift 1
493889,0127235001001,0127235001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST05,HYD,STG05,620,g,HYDK3240723,24-07-2023 17:48:58,C,Shift 1
493890,0127235001001,0127235001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST05,HYD,STG05,445,g,HYDK3240724,24-07-2023 17:49:27,C,Shift 1
493894,0127232001001,0127232001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,961,g,HYDL3240711,24-07-2023 19:10:30,D,Shift 2
493895,0127232001001,0127232001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,956,g,HYDL3240712,24-07-2023 19:10:37,D,Shift 2
493859,0127235001001,0127235001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST05,HYD,STG05,441,g,HYDK3240720,24-07-2023 15:22:32,C,Shift 1
493860,0127235001001,0127235001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST05,HYD,STG05,445,g,HYDK3240721,24-07-2023 15:22:49,C,Shift 1
493861,0127232001001,0127232001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,975,g,HYDL3240709,24-07-2023 15:37:10,C,Shift 1
493862,0127232001001,0127232001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,973,g,HYDL3240710,24-07-2023 15:37:26,C,Shift 1
493877,0127047001001,0127047001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,600,g,HYDM3240711,24-07-2023 17:06:40,C,Shift 1
472960,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,522,g,HYDK3190400,19-04-2023 01:13:43,A,Shift 2
472961,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,522,g,HYDK3190401,19-04-2023 01:14:05,A,Shift 2
472962,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,522,g,HYDK3190402,19-04-2023 01:14:40,A,Shift 2
472963,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,522,g,HYDK3190403,19-04-2023 01:14:55,A,Shift 2
472964,0125309001001,0125309001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,920,g,HYDL3190400,19-04-2023 01:24:29,A,Shift 2
472965,0125309001001,0125309001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,928,g,HYDL3190401,19-04-2023 01:24:36,A,Shift 2
472993,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,523,g,HYDK3190404,19-04-2023 04:05:22,A,Shift 2
472994,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,523,g,HYDK3190405,19-04-2023 04:05:31,A,Shift 2
472995,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,523,g,HYDK3190406,19-04-2023 04:05:48,A,Shift 2
472996,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,523,g,HYDK3190407,19-04-2023 04:05:58,A,Shift 2
472987,0125547001001,0125547001001,BAKING,BAKING,PITXMPL680G46,BREADBLAST07,HYD,STG07,739,g,HYDQ3190404,19-04-2023 03:58:56,A,Shift 2
472988,0125547001001,0125547001001,BAKING,BAKING,PITXMPL680G46,BREADBLAST07,HYD,STG07,735,g,HYDQ3190405,19-04-2023 03:59:08,A,Shift 2
472989,0125547001001,0125547001001_001,BAKING,BAKING,PITXMPL280G46,BREADBLAST07,HYD,STG07,319,g,HYDQ3190406,19-04-2023 03:59:29,A,Shift 2
472990,0125547001001,0125547001001_001,BAKING,BAKING,PITXMPL280G46,BREADBLAST07,HYD,STG07,318,g,HYDQ3190407,19-04-2023 03:59:38,A,Shift 2
472997,0125540001001,0125540001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,832,g,HYDL3190402,19-04-2023 04:21:46,A,Shift 2
472998,0125540001001,0125540001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,848,g,HYDL3190403,19-04-2023 04:22:10,A,Shift 2
473022,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,401,g,HYDK3190409,19-04-2023 08:14:06,B,Shift 1
473023,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,409,g,HYDK3190410,19-04-2023 08:14:14,B,Shift 1
473024,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,410,g,HYDK3190411,19-04-2023 08:14:22,B,Shift 1
473032,0125547001001,0125547001001,BAKING,BAKING,PITXMPL680G46,BREADBLAST07,HYD,STG07,423,g,HYDQ3190408,19-04-2023 09:07:59,B,Shift 1
473033,0125547001001,0125547001001,BAKING,BAKING,PITXMPL680G46,BREADBLAST07,HYD,STG07,419,g,HYDQ3190409,19-04-2023 09:08:28,B,Shift 1
473034,0125547001001,0125547001001_001,BAKING,BAKING,PITXMPL280G46,BREADBLAST07,HYD,STG07,184,g,HYDQ3190410,19-04-2023 09:08:55,B,Shift 1
473035,0125547001001,0125547001001_001,BAKING,BAKING,PITXMPL280G46,BREADBLAST07,HYD,STG07,138,g,HYDQ3190411,19-04-2023 09:09:20,B,Shift 1
473021,0125365001001,0125365001001,BAKING,BAKING,PITXMPL480G43,BREADBLAST05,HYD,STG05,277,g,HYDK3190408,19-04-2023 08:13:57,B,Shift 1
473042,0125367001001,0125367001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,665,g,HYDK3190412,19-04-2023 11:20:54,B,Shift 1
473043,0125367001001,0125367001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,657,g,HYDK3190413,19-04-2023 11:21:00,B,Shift 1
473419,0125579001001,0125579001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1349,g,HYDK3210404,21-04-2023 12:55:26,C,Shift 1
473448,0125672001001,0125672001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST07,HYD,STG07,270,g,HYDQ3210400,21-04-2023 16:40:46,C,Shift 1
473449,0125672001001,0125672001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST07,HYD,STG07,450,g,HYDQ3210401,21-04-2023 16:41:13,C,Shift 1
473466,0125579001001,0125579001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1377,g,HYDK3210407,21-04-2023 19:36:25,D,Shift 2
473467,0125579001001,0125579001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1375,g,HYDK3210408,21-04-2023 19:36:34,D,Shift 2
473487,0125672001001,0125672001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST07,HYD,STG07,603,g,HYDQ3210402,21-04-2023 22:41:38,D,Shift 2
473488,0125672001001,0125672001001,BAKING,BAKING,PITXMPL560G43,BREADBLAST07,HYD,STG07,614,g,HYDQ3210403,21-04-2023 22:41:52,D,Shift 2
473489,0125672001001,0125672001001_001,BAKING,BAKING,PITXMPL400G43,BREADBLAST07,HYD,STG07,440,g,HYDQ3210404,21-04-2023 22:42:07,D,Shift 2
490800,0126812001001,0126812001001,BAKING,BAKING,BAGGBTR800G75,BREADBLAST04,HYD,STG04,925,g,HYDM3120708,12-07-2023 21:11:56,A,Shift 2
490801,0126812001001,0126812001001,BAKING,BAKING,BAGGBTR800G75,BREADBLAST04,HYD,STG04,932,g,HYDM3120709,12-07-2023 21:12:24,A,Shift 2
490802,0126845001001,0126845001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST06,HYD,STG06,678,g,HYDL3120725,12-07-2023 21:14:24,A,Shift 2
490803,0126845001001,0126845001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST06,HYD,STG06,681,g,HYDL3120726,12-07-2023 21:15:07,A,Shift 2
490804,0126845001001,0126845001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST06,HYD,STG06,416,g,HYDL3120727,12-07-2023 21:16:04,A,Shift 2
490805,0126845001001,0126845001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST06,HYD,STG06,419,g,HYDL3120728,12-07-2023 21:16:20,A,Shift 2
490851,0126845001001,0126845001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST06,HYD,STG06,733,g,HYDL3130700,13-07-2023 02:31:37,A,Shift 2
490852,0126845001001,0126845001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST06,HYD,STG06,733,g,HYDL3130701,13-07-2023 02:32:04,A,Shift 2
490853,0126845001001,0126845001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST06,HYD,STG06,456,g,HYDL3130702,13-07-2023 02:32:25,A,Shift 2
490840,0126954001001,0126954001001,BAKING,BAKING,BRIOXMPL960G78,BREADBLAST05,HYD,STG05,1058,g,HYDK3130700,13-07-2023 00:53:11,A,Shift 2
490841,0126954001001,0126954001001,BAKING,BAKING,BRIOXMPL960G78,BREADBLAST05,HYD,STG05,1070,g,HYDK3130701,13-07-2023 00:53:48,A,Shift 2
490854,0126845001001,0126845001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST06,HYD,STG06,448,g,HYDL3130703,13-07-2023 02:32:41,A,Shift 2
490863,0126954001001,0126954001001,BAKING,BAKING,BRIOXMPL960G78,BREADBLAST05,HYD,STG05,862,g,HYDK3130702,13-07-2023 03:42:18,A,Shift 2
490869,0126812001001,0126812001001,BAKING,BAKING,BAGGBTR800G75,BREADBLAST04,HYD,STG04,890,g,HYDM3130700,13-07-2023 04:14:07,A,Shift 2
490870,0126812001001,0126812001001,BAKING,BAKING,BAGGBTR800G75,BREADBLAST04,HYD,STG04,885,g,HYDM3130701,13-07-2023 04:14:18,A,Shift 2
490864,0126954001001,0126954001001,BAKING,BAKING,BRIOXMPL960G78,BREADBLAST05,HYD,STG05,912,g,HYDK3130703,13-07-2023 03:44:21,A,Shift 2
490893,0126954001001,0126954001001,BAKING,BAKING,BRIOXMPL960G78,BREADBLAST05,HYD,STG05,1121,g,HYDK3130705,13-07-2023 07:08:36,B,Shift 1
490898,0126845001001,0126845001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST06,HYD,STG06,702,g,HYDL3130706,13-07-2023 07:22:32,B,Shift 1
490899,0126845001001,0126845001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST06,HYD,STG06,442,g,HYDL3130707,13-07-2023 07:22:52,B,Shift 1
490906,0126812001001,0126812001001,BAKING,BAKING,BAGGBTR800G75,BREADBLAST04,HYD,STG04,930,g,HYDM3130703,13-07-2023 08:21:07,B,Shift 1
490894,0126954001001,0126954001001,BAKING,BAKING,BRIOXMPL960G78,BREADBLAST05,HYD,STG05,1155,g,HYDK3130706,13-07-2023 07:08:56,B,Shift 1
490895,0126845001001,0126845001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST06,HYD,STG06,719,g,HYDL3130705,13-07-2023 07:21:44,B,Shift 1
490900,0126845001001,0126845001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST06,HYD,STG06,431,g,HYDL3130708,13-07-2023 07:23:06,B,Shift 1
