PrimaryKey,id,status,quantity,quantityUnitOfMeasure
HYDK3250425,HYDK3250425,Approved,631,g
HYDQ3250412,HYDQ3250412,Approved,774,g
HYDQ3250413,HYDQ3250413,Approved,770,g
HYDQ3250414,HYDQ3250414,Approved,400,g
HYDQ3250415,HYDQ3250415,Approved,407,g
HYDK3260400,HYDK3260400,Approved,645,g
HYDK3260401,HYDK3260401,Approved,640,g
HYDK3260402,HYDK3260402,Approved,395,g
HYDK3260403,HYDK3260403,Approved,388,g
HYDQ3260400,HYDQ3260400,Approved,786,g
HYDQ3260402,HYDQ3260402,Approved,768,g
HYDQ3260403,HYDQ3260403,Approved,403,g
HYDK3260409,HYDK3260409,Approved,633,g
HYDK3260410,HYDK3260410,Approved,627,g
HYDQ3260404,HYDQ3260404,Approved,402,g
HYDM3270403,HYDM3270403,Approved,390,g
HYDM3270406,HYDM3270406,Approved,386,g
HYDM3270407,HYDM3270407,Approved,388,g
HYDK3260404,HYDK3260404,Approved,645,g
HYDK3260405,HYDK3260405,Approved,641,g
HYDK3260406,HYDK3260406,Approved,398,g
HYDK3260407,HYDK3260407,Approved,393,g
HYDK3270417,HYDK3270417,Approved,460,g
HYDK3270418,HYDK3270418,Approved,370,g
HYDK3270419,HYDK3270419,Approved,383,g
HYDQ3270404,HYDQ3270404,Approved,490,g
HYDK3270420,HYDK3270420,Approved,596,g
HYDQ3270408,HYDQ3270408,Approved,474,g
HYDQ3270409,HYDQ3270409,Approved,489,g
HYDQ3270410,HYDQ3270410,Approved,491,g
HYDQ3270411,HYDQ3270411,Approved,488,g
HYDK3270421,HYDK3270421,Approved,603,g
HYDK3270422,HYDK3270422,Approved,438,g
HYDK3270423,HYDK3270423,Approved,433,g
HYDM3270409,HYDM3270409,Approved,973,g
HYDM3270410,HYDM3270410,Approved,983,g
HYDQ3270412,HYDQ3270412,Approved,584,g
HYDQ3270413,HYDQ3270413,Approved,584,g
HYDQ3270414,HYDQ3270414,Approved,587,g
HYDQ3270415,HYDQ3270415,Approved,586,g
HYDK3110720,HYDK3110720,Approved,818,g
HYDK3110721,HYDK3110721,Approved,843,g
HYDK3110722,HYDK3110722,Approved,302,g
HYDK3110723,HYDK3110723,Approved,299,g
HYDM3120700,HYDM3120700,Approved,930,g
HYDM3120701,HYDM3120701,Approved,930,g
HYDL3120704,HYDL3120704,Approved,690,g
HYDL3120705,HYDL3120705,Approved,680,g
HYDL3120706,HYDL3120706,Approved,430,g
HYDL3120707,HYDL3120707,Approved,420,g
HYDL3120708,HYDL3120708,Approved,430,g
HYDK3120703,HYDK3120703,Approved,255,g
HYDL3120713,HYDL3120713,Approved,690,g
HYDL3120714,HYDL3120714,Approved,671,g
HYDK3120709,HYDK3120709,Approved,976,g
HYDL3120709,HYDL3120709,Approved,420,g
HYDL3120722,HYDL3120722,Approved,722,g
HYDL3120723,HYDL3120723,Approved,437,g
HYDL3120724,HYDL3120724,Approved,437,g
HYDM3120702,HYDM3120702,Approved,850,g
HYDM3120703,HYDM3120703,Approved,850,g
HYDL3120715,HYDL3120715,Approved,429,g
HYDL3120716,HYDL3120716,Approved,414,g
HYDL3110500,HYDL3110500,Approved,882,g
HYDL3110501,HYDL3110501,Approved,881,g
HYDK3110500,HYDK3110500,Approved,776,g
HYDK3110501,HYDK3110501,Approved,770,g
HYDK3110502,HYDK3110502,Approved,334,g
HYDK3110503,HYDK3110503,Approved,337,g
HYDQ3110500,HYDQ3110500,Approved,500,g
HYDQ3110501,HYDQ3110501,Approved,499,g
HYDQ3110502,HYDQ3110502,Approved,501,g
HYDQ3110503,HYDQ3110503,Approved,502,g
HYDQ3110508,HYDQ3110508,Approved,631,g
HYDQ3110509,HYDQ3110509,Approved,624,g
HYDQ3110510,HYDQ3110510,Approved,434,g
HYDK3110505,HYDK3110505,Approved,1430,g
HYDK3110506,HYDK3110506,Approved,1430,g
HYDK3110507,HYDK3110507,Approved,1080,g
HYDL3110505,HYDL3110505,Approved,845,g
HYDL3110506,HYDL3110506,Approved,845,g
HYDQ3110511,HYDQ3110511,Approved,448,g
HYDM3110503,HYDM3110503,Approved,846,g
HYDM3110504,HYDM3110504,Approved,849,g
HYDL3110503,HYDL3110503,Approved,840,g
HYDL3110504,HYDL3110504,Approved,942,g
HYDQ3110504,HYDQ3110504,Approved,438,g
HYDQ3110505,HYDQ3110505,Approved,435,g
HYDQ3110506,HYDQ3110506,Approved,430,g
HYDQ3110507,HYDQ3110507,Approved,428,g
HYDK3060500,HYDK3060500,Approved,666,g
HYDK3060501,HYDK3060501,Approved,661,g
HYDK3060502,HYDK3060502,Approved,410,g
HYDK3060503,HYDK3060503,Approved,409,g
HYDQ3060500,HYDQ3060500,Approved,1255,g
HYDQ3060501,HYDQ3060501,Approved,1250,g
HYDM3060505,HYDM3060505,Approved,875,g
HYDM3060506,HYDM3060506,Approved,864,g
HYDK3060517,HYDK3060517,Approved,722,g
HYDK3060518,HYDK3060518,Approved,354,g
HYDK3060519,HYDK3060519,Approved,363,g
HYDK3060520,HYDK3060520,Approved,722,g
HYDK3060521,HYDK3060521,Approved,723,g
HYDK3060522,HYDK3060522,Approved,347,g
HYDQ3060503,HYDQ3060503,Approved,1230,g
HYDQ3060504,HYDQ3060504,Approved,1251,g
HYDK3060508,HYDK3060508,Approved,650,g
HYDK3060509,HYDK3060509,Approved,650,g
HYDK3060510,HYDK3060510,Approved,650,g
HYDK3060511,HYDK3060511,Approved,660,g
HYDK3060512,HYDK3060512,Approved,405,g
HYDK3060513,HYDK3060513,Approved,650,g
HYDQ3060505,HYDQ3060505,Approved,644,g
HYDQ3060506,HYDQ3060506,Approved,640,g
HYDQ3060507,HYDQ3060507,Approved,338,g
HYDQ3060508,HYDQ3060508,Approved,336,g
HYDK3060523,HYDK3060523,Approved,138,g
HYDK3060514,HYDK3060514,Approved,650,g
HYDM3060507,HYDM3060507,Approved,870,g
HYDK3060524,HYDK3060524,Approved,180,g
HYDK3060525,HYDK3060525,Approved,358,g
HYDK3060526,HYDK3060526,Approved,347,g
HYDK3270424,HYDK3270424,Approved,615,g
HYDK3270425,HYDK3270425,Approved,615,g
HYDK3270426,HYDK3270426,Approved,448,g
HYDK3270427,HYDK3270427,Approved,441,g
HYDQ3280404,HYDQ3280404,Approved,684,g
HYDM3280400,HYDM3280400,Approved,514,g
HYDM3280401,HYDM3280401,Approved,510,g
HYDM3280402,HYDM3280402,Approved,511,g
HYDM3280403,HYDM3280403,Approved,509,g
HYDQ3280405,HYDQ3280405,Approved,695,g
HYDQ3280406,HYDQ3280406,Approved,495,g
HYDQ3280407,HYDQ3280407,Approved,496,g
HYDK3280406,HYDK3280406,Approved,1355,g
HYDK3280407,HYDK3280407,Approved,1343,g
HYDK3280408,HYDK3280408,Approved,1382,g
HYDK3280400,HYDK3280400,Approved,668,g
HYDK3280401,HYDK3280401,Approved,668,g
HYDK3280402,HYDK3280402,Approved,490,g
HYDK3280403,HYDK3280403,Approved,480,g
HYDQ3280400,HYDQ3280400,Approved,465,g
HYDK3280409,HYDK3280409,Approved,1397,g
HYDQ3280401,HYDQ3280401,Approved,457,g
HYDQ3280402,HYDQ3280402,Approved,341,g
HYDQ3280403,HYDQ3280403,Approved,336,g
HYDM3280405,HYDM3280405,Approved,400,g
HYDM3280406,HYDM3280406,Approved,400,g
HYDM3280407,HYDM3280407,Approved,325,g
HYDM3280408,HYDM3280408,Approved,325,g
HYDK3280404,HYDK3280404,Approved,1377,g
HYDK3280405,HYDK3280405,Approved,1360,g
HYDQ3070400,HYDQ3070400,Approved,761,g
HYDQ3070401,HYDQ3070401,Approved,764,g
HYDQ3070402,HYDQ3070402,Approved,265,g
HYDQ3070403,HYDQ3070403,Approved,266,g
HYDK3070400,HYDK3070400,Approved,577,g
HYDK3070401,HYDK3070401,Approved,584,g
HYDK3070402,HYDK3070402,Approved,496,g
HYDK3070403,HYDK3070403,Approved,493,g
HYDQ3070409,HYDQ3070409,Approved,726,g
HYDQ3070410,HYDQ3070410,Approved,252,g
HYDQ3070411,HYDQ3070411,Approved,726,g
HYDM3070401,HYDM3070401,Approved,890,g
HYDM3070402,HYDM3070402,Approved,917,g
HYDM3070403,HYDM3070403,Approved,900,g
HYDK3070404,HYDK3070404,Approved,731,g
HYDK3070405,HYDK3070405,Approved,732,g
HYDK3070406,HYDK3070406,Approved,340,g
HYDK3070407,HYDK3070407,Approved,317,g
HYDK3070408,HYDK3070408,Approved,768,g
HYDK3070409,HYDK3070409,Approved,779,g
HYDK3070410,HYDK3070410,Approved,340,g
HYDK3070411,HYDK3070411,Approved,336,g
HYDQ3070405,HYDQ3070405,Approved,847,g
HYDL3130408,HYDL3130408,Approved,635,g
HYDL3130409,HYDL3130409,Approved,642,g
HYDL3130410,HYDL3130410,Approved,370,g
HYDL3130411,HYDL3130411,Approved,373,g
HYDM3120410,HYDM3120410,Approved,1015,g
HYDL3130400,HYDL3130400,Approved,535,g
HYDL3130401,HYDL3130401,Approved,540,g
HYDM3120411,HYDM3120411,Approved,690,g
HYDQ3130408,HYDQ3130408,Approved,775,g
HYDQ3130409,HYDQ3130409,Approved,776,g
HYDQ3130410,HYDQ3130410,Approved,264,g
HYDQ3130411,HYDQ3130411,Approved,265,g
HYDL3130412,HYDL3130412,Approved,654,g
HYDQ3130400,HYDQ3130400,Approved,658,g
HYDQ3130401,HYDQ3130401,Approved,658,g
HYDQ3130402,HYDQ3130402,Approved,155,g
HYDQ3130403,HYDQ3130403,Approved,234,g
HYDL3130402,HYDL3130402,Approved,456,g
HYDL3130403,HYDL3130403,Approved,461,g
HYDM3130400,HYDM3130400,Approved,970,g
HYDM3130401,HYDM3130401,Approved,985,g
HYDL3130413,HYDL3130413,Approved,651,g
HYDM3130402,HYDM3130402,Approved,750,g
HYDM3130403,HYDM3130403,Approved,760,g
HYDM3130406,HYDM3130406,Approved,213,g
HYDM3130407,HYDM3130407,Approved,223,g
HYDM3130408,HYDM3130408,Approved,225,g
HYDM3130409,HYDM3130409,Approved,224,g
HYDL3130416,HYDL3130416,Approved,647,g
HYDL3110507,HYDL3110507,Approved,825,g
HYDL3110508,HYDL3110508,Approved,835,g
HYDK3110508,HYDK3110508,Approved,1069,g
HYDK3110509,HYDK3110509,Approved,1062,g
HYDM3110505,HYDM3110505,Approved,860,g
HYDM3110506,HYDM3110506,Approved,859,g
HYDM3110507,HYDM3110507,Approved,675,g
HYDM3110508,HYDM3110508,Approved,680,g
HYDK3110510,HYDK3110510,Approved,1103,g
HYDK3110511,HYDK3110511,Approved,1103,g
HYDL3110509,HYDL3110509,Approved,815,g
HYDL3110510,HYDL3110510,Approved,835,g
HYDL3110512,HYDL3110512,Approved,832,g
HYDL3110513,HYDL3110513,Approved,837,g
HYDL3110514,HYDL3110514,Approved,884,g
HYDL3110515,HYDL3110515,Approved,876,g
HYDK3110514,HYDK3110514,Approved,1111,g
HYDK3110515,HYDK3110515,Approved,1110,g
HYDM3110511,HYDM3110511,Approved,850,g
HYDM3110512,HYDM3110512,Approved,850,g
HYDM3110509,HYDM3110509,Approved,888,g
HYDM3110510,HYDM3110510,Approved,888,g
HYDK3110512,HYDK3110512,Approved,1062,g
HYDK3110513,HYDK3110513,Approved,1061,g
HYDQ3110512,HYDQ3110512,Approved,590,g
HYDQ3110513,HYDQ3110513,Approved,600,g
HYDQ3110514,HYDQ3110514,Approved,440,g
HYDQ3110515,HYDQ3110515,Approved,430,g
HYDL3120500,HYDL3120500,Approved,915,g
HYDL3120501,HYDL3120501,Approved,915,g
HYDL3120504,HYDL3120504,Approved,838,g
HYDL3120505,HYDL3120505,Approved,830,g
HYDK3300611,HYDK3300611,Approved,866,g
HYDK3300612,HYDK3300612,Approved,858,g
HYDL3300621,HYDL3300621,Approved,550,g
HYDL3300622,HYDL3300622,Approved,552,g
HYDL3300623,HYDL3300623,Approved,468,g
HYDL3300624,HYDL3300624,Approved,468,g
HYDK3300615,HYDK3300615,Approved,1036,g
HYDK3300616,HYDK3300616,Approved,1051,g
HYDL3010704,HYDL3010704,Approved,528,g
HYDL3300625,HYDL3300625,Approved,551,g
HYDL3300626,HYDL3300626,Approved,550,g
HYDL3300627,HYDL3300627,Approved,469,g
HYDL3300628,HYDL3300628,Approved,470,g
HYDL3010700,HYDL3010700,Approved,548,g
HYDL3010701,HYDL3010701,Approved,548,g
HYDL3010702,HYDL3010702,Approved,468,g
HYDM3010707,HYDM3010707,Approved,437,g
HYDM3010708,HYDM3010708,Approved,444,g
HYDK3010706,HYDK3010706,Approved,1086,g
HYDK3010707,HYDK3010707,Approved,1078,g
HYDK3290600,HYDK3290600,Approved,800,g
HYDK3290601,HYDK3290601,Approved,808,g
HYDK3290602,HYDK3290602,Approved,342,g
HYDK3290603,HYDK3290603,Approved,346,g
HYDQ3290600,HYDQ3290600,Approved,321,g
HYDQ3290601,HYDQ3290601,Approved,316,g
HYDQ3290602,HYDQ3290602,Approved,138,g
HYDQ3290603,HYDQ3290603,Approved,138,g
HYDK3290615,HYDK3290615,Approved,324,g
HYDL3290613,HYDL3290613,Approved,560,g
HYDL3290614,HYDL3290614,Approved,560,g
HYDL3290615,HYDL3290615,Approved,480,g
HYDL3290616,HYDL3290616,Approved,480,g
HYDL3290607,HYDL3290607,Approved,500,g
HYDK3290617,HYDK3290617,Approved,751,g
HYDL3290608,HYDL3290608,Approved,500,g
HYDL3290617,HYDL3290617,Approved,650,g
HYDL3290618,HYDL3290618,Approved,675,g
HYDL3290619,HYDL3290619,Approved,400,g
HYDL3290620,HYDL3290620,Approved,420,g
HYDK3290611,HYDK3290611,Approved,317,g
HYDK3290612,HYDK3290612,Approved,325,g
HYDQ3130502,HYDQ3130502,Approved,353,g
HYDQ3130503,HYDQ3130503,Approved,360,g
HYDM3130502,HYDM3130502,Approved,879,g
HYDM3130503,HYDM3130503,Approved,871,g
HYDQ3130506,HYDQ3130506,Approved,360,g
HYDM3130505,HYDM3130505,Approved,800,g
HYDK3130504,HYDK3130504,Approved,633,g
HYDK3130505,HYDK3130505,Approved,642,g
HYDK3130506,HYDK3130506,Approved,463,g
HYDQ3130507,HYDQ3130507,Approved,363,g
HYDM3130504,HYDM3130504,Approved,800,g
HYDK3130507,HYDK3130507,Approved,464,g
HYDQ3130509,HYDQ3130509,Approved,700,g
HYDQ3130510,HYDQ3130510,Approved,714,g
HYDQ3130511,HYDQ3130511,Approved,314,g
HYDQ3130512,HYDQ3130512,Approved,325,g
HYDM3130506,HYDM3130506,Approved,810,g
HYDM3130507,HYDM3130507,Approved,810,g
HYDK3130508,HYDK3130508,Approved,615,g
HYDK3130509,HYDK3130509,Approved,617,g
HYDK3130510,HYDK3130510,Approved,448,g
HYDK3130511,HYDK3130511,Approved,447,g
HYDK3130512,HYDK3130512,Approved,307,g
HYDQ3130513,HYDQ3130513,Approved,664,g
HYDM3130508,HYDM3130508,Approved,815,g
HYDM3130509,HYDM3130509,Approved,815,g
HYDQ3130514,HYDQ3130514,Approved,663,g
HYDQ3130515,HYDQ3130515,Approved,295,g
HYDQ3130516,HYDQ3130516,Approved,294,g
HYDK3130518,HYDK3130518,Approved,591,g
HYDK3130519,HYDK3130519,Approved,425,g
HYDK3130520,HYDK3130520,Approved,430,g
HYDM3130510,HYDM3130510,Approved,865,g
HYDM3130511,HYDM3130511,Approved,875,g
HYDL3210623,HYDL3210623,Approved,1042,g
HYDL3210624,HYDL3210624,Approved,1052,g
HYDK3210618,HYDK3210618,Approved,600,g
HYDM3210608,HYDM3210608,Approved,955,g
HYDM3210609,HYDM3210609,Approved,945,g
HYDL3220602,HYDL3220602,Approved,1050,g
HYDK3210619,HYDK3210619,Approved,610,g
HYDK3220604,HYDK3220604,Approved,640,g
HYDK3220605,HYDK3220605,Approved,635,g
HYDK3220606,HYDK3220606,Approved,640,g
HYDK3220607,HYDK3220607,Approved,635,g
HYDK3210620,HYDK3210620,Approved,370,g
HYDK3210621,HYDK3210621,Approved,370,g
HYDK3220600,HYDK3220600,Approved,625,g
HYDK3220601,HYDK3220601,Approved,630,g
HYDK3220602,HYDK3220602,Approved,380,g
HYDL3220600,HYDL3220600,Approved,1078,g
HYDL3220601,HYDL3220601,Approved,1053,g
HYDM3220600,HYDM3220600,Approved,1080,g
HYDM3220601,HYDM3220601,Approved,935,g
HYDK3220603,HYDK3220603,Approved,385,g
HYDL3220603,HYDL3220603,Approved,1035,g
HYDM3220602,HYDM3220602,Approved,910,g
HYDM3220603,HYDM3220603,Approved,910,g
HYDL3220612,HYDL3220612,Approved,351,g
HYDL3120508,HYDL3120508,Approved,6,RL
HYDQ3120512,HYDQ3120512,Approved,574,g
HYDQ3120513,HYDQ3120513,Approved,305,g
HYDQ3120514,HYDQ3120514,Approved,305,g
HYDL3120510,HYDL3120510,Approved,670,g
HYDL3120511,HYDL3120511,Approved,670,g
HYDL3120512,HYDL3120512,Approved,335,g
HYDL3120509,HYDL3120509,Approved,6,RL
HYDQ3120511,HYDQ3120511,Approved,581,g
HYDK3120513,HYDK3120513,Approved,625,g
HYDK3120514,HYDK3120514,Approved,616,g
HYDK3120515,HYDK3120515,Approved,314,g
HYDK3120516,HYDK3120516,Approved,375,g
HYDK3120517,HYDK3120517,Approved,685,g
HYDK3120518,HYDK3120518,Approved,686,g
HYDK3120519,HYDK3120519,Approved,423,g
HYDK3120520,HYDK3120520,Approved,423,g
HYDM3120507,HYDM3120507,Approved,940,g
HYDM3120508,HYDM3120508,Approved,938,g
HYDK3120521,HYDK3120521,Approved,672,g
HYDK3120522,HYDK3120522,Approved,685,g
HYDK3120523,HYDK3120523,Approved,415,g
HYDK3120524,HYDK3120524,Approved,422,g
HYDL3120513,HYDL3120513,Approved,335,g
HYDQ3130500,HYDQ3130500,Approved,670,g
HYDQ3130501,HYDQ3130501,Approved,670,g
HYDM3130500,HYDM3130500,Approved,890,g
HYDM3130501,HYDM3130501,Approved,904,g
HYDK3130500,HYDK3130500,Approved,693,g
HYDK3130501,HYDK3130501,Approved,678,g
HYDK3130502,HYDK3130502,Approved,426,g
HYDK3130503,HYDK3130503,Approved,416,g
HYDL3130500,HYDL3130500,Approved,330,g
HYDL3130501,HYDL3130501,Approved,330,g
HYDL3130502,HYDL3130502,Approved,165,g
HYDL3130503,HYDL3130503,Approved,165,g
HYDQ3130504,HYDQ3130504,Approved,676,g
HYDQ3130505,HYDQ3130505,Approved,667,g
HYDK3190414,HYDK3190414,Approved,422,g
HYDK3190415,HYDK3190415,Approved,406,g
HYDL3190407,HYDL3190407,Approved,873,g
HYDL3190408,HYDL3190408,Approved,875,g
HYDK3190424,HYDK3190424,Approved,544,g
HYDL3190405,HYDL3190405,Approved,718,g
HYDL3190406,HYDL3190406,Approved,683,g
HYDK3190420,HYDK3190420,Approved,621,g
HYDK3190421,HYDK3190421,Approved,631,g
HYDK3190422,HYDK3190422,Approved,391,g
HYDK3190425,HYDK3190425,Approved,547,g
HYDK3190416,HYDK3190416,Approved,631,g
HYDK3190417,HYDK3190417,Approved,646,g
HYDK3190418,HYDK3190418,Approved,392,g
HYDK3190419,HYDK3190419,Approved,397,g
HYDL3190409,HYDL3190409,Approved,854,g
HYDL3190410,HYDL3190410,Approved,851,g
HYDK3190423,HYDK3190423,Approved,390,g
HYDK3190426,HYDK3190426,Approved,468,g
HYDK3190427,HYDK3190427,Approved,467,g
HYDL3190411,HYDL3190411,Approved,842,g
HYDL3200403,HYDL3200403,Approved,853,g
HYDK3200405,HYDK3200405,Approved,545,g
HYDK3200406,HYDK3200406,Approved,468,g
HYDK3120500,HYDK3120500,Approved,665,g
HYDK3120501,HYDK3120501,Approved,668,g
HYDK3120502,HYDK3120502,Approved,409,g
HYDK3120503,HYDK3120503,Approved,408,g
HYDQ3120500,HYDQ3120500,Approved,650,g
HYDQ3120501,HYDQ3120501,Approved,655,g
HYDM3120501,HYDM3120501,Approved,825,g
HYDQ3120502,HYDQ3120502,Approved,340,g
HYDQ3120503,HYDQ3120503,Approved,340,g
HYDL3120502,HYDL3120502,Approved,825,g
HYDL3120503,HYDL3120503,Approved,825,g
HYDM3120500,HYDM3120500,Approved,825,g
HYDK3120505,HYDK3120505,Approved,673,g
HYDK3120506,HYDK3120506,Approved,671,g
HYDK3120507,HYDK3120507,Approved,410,g
HYDK3120508,HYDK3120508,Approved,412,g
HYDM3120503,HYDM3120503,Approved,840,g
HYDM3120504,HYDM3120504,Approved,840,g
HYDQ3120504,HYDQ3120504,Approved,675,g
HYDQ3120505,HYDQ3120505,Approved,356,g
HYDQ3120506,HYDQ3120506,Approved,1030,g
HYDQ3120507,HYDQ3120507,Approved,667,g
HYDQ3120508,HYDQ3120508,Approved,675,g
HYDQ3120509,HYDQ3120509,Approved,356,g
HYDQ3120510,HYDQ3120510,Approved,356,g
HYDK3120509,HYDK3120509,Approved,680,g
HYDK3120510,HYDK3120510,Approved,685,g
HYDK3120511,HYDK3120511,Approved,414,g
HYDK3120512,HYDK3120512,Approved,418,g
HYDM3120505,HYDM3120505,Approved,930,g
HYDM3120506,HYDM3120506,Approved,930,g
HYDL3120507,HYDL3120507,Approved,6,RL
HYDQ3260414,HYDQ3260414,Approved,810,g
HYDK3260417,HYDK3260417,Approved,621,g
HYDK3260418,HYDK3260418,Approved,629,g
HYDK3260419,HYDK3260419,Approved,383,g
HYDK3260420,HYDK3260420,Approved,386,g
HYDQ3260415,HYDQ3260415,Approved,813,g
HYDQ3260416,HYDQ3260416,Approved,338,g
HYDQ3260417,HYDQ3260417,Approved,339,g
HYDK3270400,HYDK3270400,Approved,510,g
HYDK3270401,HYDK3270401,Approved,525,g
HYDK3270402,HYDK3270402,Approved,406,g
HYDK3270403,HYDK3270403,Approved,404,g
HYDQ3260418,HYDQ3260418,Approved,631,g
HYDQ3260419,HYDQ3260419,Approved,620,g
HYDQ3260420,HYDQ3260420,Approved,308,g
HYDQ3260421,HYDQ3260421,Approved,316,g
HYDM3270405,HYDM3270405,Approved,395,g
HYDK3270404,HYDK3270404,Approved,485,g
HYDK3270405,HYDK3270405,Approved,508,g
HYDK3270406,HYDK3270406,Approved,385,g
HYDK3270407,HYDK3270407,Approved,370,g
HYDQ3270400,HYDQ3270400,Approved,560,g
HYDQ3270401,HYDQ3270401,Approved,570,g
HYDQ3270402,HYDQ3270402,Approved,289,g
HYDM3270408,HYDM3270408,Approved,387,g
HYDK3270408,HYDK3270408,Approved,483,g
HYDK3270410,HYDK3270410,Approved,384,g
HYDQ3270403,HYDQ3270403,Approved,280,g
HYDK3270409,HYDK3270409,Approved,482,g
HYDK3270411,HYDK3270411,Approved,371,g
HYDK3270412,HYDK3270412,Approved,475,g
HYDK3270413,HYDK3270413,Approved,474,g
HYDK3270414,HYDK3270414,Approved,365,g
HYDK3270415,HYDK3270415,Approved,366,g
HYDQ3270405,HYDQ3270405,Approved,488,g
HYDQ3270406,HYDQ3270406,Approved,489,g
HYDQ3270407,HYDQ3270407,Approved,491,g
HYDK3270416,HYDK3270416,Approved,483,g
HYDK3270620,HYDK3270620,Approved,740,g
HYDK3270621,HYDK3270621,Approved,750,g
HYDK3270622,HYDK3270622,Approved,320,g
HYDK3270623,HYDK3270623,Approved,320,g
HYDQ3270600,HYDQ3270600,Approved,1014,g
HYDQ3270601,HYDQ3270601,Approved,1014,g
HYDL3270614,HYDL3270614,Approved,748,g
HYDL3270615,HYDL3270615,Approved,756,g
HYDM3270608,HYDM3270608,Approved,975,g
HYDM3270609,HYDM3270609,Approved,975,g
HYDL3280600,HYDL3280600,Approved,470,g
HYDL3280601,HYDL3280601,Approved,475,g
HYDL3280602,HYDL3280602,Approved,382,g
HYDL3280603,HYDL3280603,Approved,372,g
HYDK3280600,HYDK3280600,Approved,650,g
HYDK3280601,HYDK3280601,Approved,635,g
HYDK3280602,HYDK3280602,Approved,275,g
HYDK3280603,HYDK3280603,Approved,270,g
HYDL3280604,HYDL3280604,Approved,610,g
HYDL3280605,HYDL3280605,Approved,614,g
HYDL3280606,HYDL3280606,Approved,470,g
HYDL3280607,HYDL3280607,Approved,475,g
HYDM3280600,HYDM3280600,Approved,965,g
HYDQ3280602,HYDQ3280602,Approved,610,g
HYDQ3280603,HYDQ3280603,Approved,610,g
HYDK3280604,HYDK3280604,Approved,760,g
HYDK3280605,HYDK3280605,Approved,770,g
HYDK3280606,HYDK3280606,Approved,325,g
HYDK3280607,HYDK3280607,Approved,330,g
HYDM3280601,HYDM3280601,Approved,965,g
HYDK3280608,HYDK3280608,Approved,725,g
HYDK3280609,HYDK3280609,Approved,724,g
HYDK3280610,HYDK3280610,Approved,319,g
HYDL3040521,HYDL3040521,Approved,612,g
HYDL3040522,HYDL3040522,Approved,609,g
HYDL3040523,HYDL3040523,Approved,612,g
HYDL3050500,HYDL3050500,Approved,630,g
HYDL3050501,HYDL3050501,Approved,630,g
HYDL3050502,HYDL3050502,Approved,630,g
HYDL3050503,HYDL3050503,Approved,630,g
HYDL3050504,HYDL3050504,Approved,690,g
HYDL3050505,HYDL3050505,Approved,690,g
HYDL3050506,HYDL3050506,Approved,690,g
HYDL3050507,HYDL3050507,Approved,690,g
HYDK3040508,HYDK3040508,Approved,1229,g
HYDK3040509,HYDK3040509,Approved,1095,g
HYDQ3050500,HYDQ3050500,Approved,709,g
HYDQ3050501,HYDQ3050501,Approved,700,g
HYDQ3050502,HYDQ3050502,Approved,332,g
HYDQ3050503,HYDQ3050503,Approved,342,g
HYDM3040510,HYDM3040510,Approved,837,g
HYDM3040511,HYDM3040511,Approved,842,g
HYDK3040510,HYDK3040510,Approved,1044,g
HYDK3040511,HYDK3040511,Approved,1033,g
HYDQ3040521,HYDQ3040521,Approved,598,g
HYDQ3040522,HYDQ3040522,Approved,598,g
HYDQ3040523,HYDQ3040523,Approved,281,g
HYDQ3040524,HYDQ3040524,Approved,291,g
HYDQ3050504,HYDQ3050504,Approved,548,g
HYDQ3050505,HYDQ3050505,Approved,541,g
HYDQ3050506,HYDQ3050506,Approved,260,g
HYDQ3050507,HYDQ3050507,Approved,268,g
HYDM3230600,HYDM3230600,Approved,970,g
HYDM3230601,HYDM3230601,Approved,980,g
HYDM3230602,HYDM3230602,Approved,940,g
HYDL3220615,HYDL3220615,Approved,1002,g
HYDL3220616,HYDL3220616,Approved,1002,g
HYDL3220617,HYDL3220617,Approved,1000,g
HYDM3220609,HYDM3220609,Approved,930,g
HYDM3220610,HYDM3220610,Approved,930,g
HYDK3220620,HYDK3220620,Approved,640,g
HYDK3220621,HYDK3220621,Approved,650,g
HYDK3220622,HYDK3220622,Approved,390,g
HYDK3220623,HYDK3220623,Approved,395,g
HYDL3220618,HYDL3220618,Approved,900,g
HYDL3220619,HYDL3220619,Approved,900,g
HYDK3220624,HYDK3220624,Approved,650,g
HYDK3220625,HYDK3220625,Approved,650,g
HYDK3220626,HYDK3220626,Approved,400,g
HYDK3220627,HYDK3220627,Approved,400,g
HYDL3230600,HYDL3230600,Approved,839,g
HYDL3230601,HYDL3230601,Approved,831,g
HYDM3230603,HYDM3230603,Approved,950,g
HYDK3230600,HYDK3230600,Approved,665,g
HYDK3230601,HYDK3230601,Approved,669,g
HYDK3230602,HYDK3230602,Approved,410,g
HYDK3230603,HYDK3230603,Approved,408,g
HYDL3230602,HYDL3230602,Approved,838,g
HYDL3230603,HYDL3230603,Approved,840,g
HYDQ3010520,HYDQ3010520,Approved,710,g
HYDQ3010521,HYDQ3010521,Approved,706,g
HYDQ3010522,HYDQ3010522,Approved,337,g
HYDQ3010523,HYDQ3010523,Approved,341,g
HYDL3010511,HYDL3010511,Approved,1015,g
HYDL3010512,HYDL3010512,Approved,995,g
HYDK3010521,HYDK3010521,Approved,578,g
HYDK3010522,HYDK3010522,Approved,578,g
HYDK3010523,HYDK3010523,Approved,461,g
HYDK3010524,HYDK3010524,Approved,461,g
