PrimaryKey,id,description,effectiveTimestamp,operationsType,enterpriseFunction,category
152855-BREADBLAST06,152855-BREADBLAST06,Proofer Beam,2023-04-28T19:37:54,Maintenance,Maintenance management,Machine Malfunction
153166-BREADBLAST07,153166-BREADBLAST07,Air Pocket Defect,2023-04-30T22:19:24,Maintenance,Maintenance management,Production Interruption
153178-BREADBLAST05,153178-BREADBLAST05,Air Pocket Defect,2023-05-01T00:42:36,Maintenance,Maintenance management,Production Interruption
153196-BREADBLAST05,153196-BREADBLAST05,Air Pocket Defect,2023-05-01T03:59:08,Maintenance,Maintenance management,Production Interruption
153122-BREADBLAST04,153122-BREADBLAST04,Air Pocket Defect,2023-04-30T14:05:47,Maintenance,Maintenance management,Production Interruption
153125-BREADBLAST05,153125-BREADBLAST05,Air Pocket Defect,2023-04-30T15:11:05,Maintenance,Maintenance management,Production Interruption
153130-BREADBLAST05,153130-BREADBLAST05,Air Pocket Defect,2023-04-30T15:55:48,Maintenance,Maintenance management,Production Interruption
153227-BREADBLAST06,153227-BREADBLAST06,Oven Ventilation Check,2023-05-01T09:50:34,Maintenance,Maintenance management,Production Interruption
148576-BREADBLAST04,148576-BREADBLAST04,Air Pocket Defect,2023-04-02T20:40:47,Maintenance,Maintenance management,Production Interruption
148589-BREADBLAST04,148589-BREADBLAST04,Air Pocket Defect,2023-04-02T22:26:07,Maintenance,Maintenance management,Production Interruption
148662-BREADBLAST07,148662-BREADBLAST07,Air Pocket Defect,2023-04-03T09:30:00,Maintenance,Maintenance management,Production Interruption
148654-BREADBLAST04,148654-BREADBLAST04,Air Pocket Defect,2023-04-03T08:16:41,Maintenance,Maintenance management,Production Interruption
148655-BREADBLAST04,148655-BREADBLAST04,Air Pocket Defect,2023-04-03T09:28:20,Maintenance,Maintenance management,Production Interruption
148657-BREADBLAST04,148657-BREADBLAST04,Air Pocket Defect,2023-04-03T09:40:30,Maintenance,Maintenance management,Production Interruption
148661-BREADBLAST07,148661-BREADBLAST07,Air Pocket Defect,2023-04-03T01:17:00,Maintenance,Maintenance management,Production Interruption
149798-BREADBLAST06,149798-BREADBLAST06,Oven Ventilation Check,2023-04-14T09:52:58,Maintenance,Maintenance management,Production Interruption
149863-BREADBLAST05,149863-BREADBLAST05,Air Pocket Defect,2023-04-14T19:11:49,Maintenance,Maintenance management,Production Interruption
149865-BREADBLAST05,149865-BREADBLAST05,Air Pocket Defect,2023-04-14T19:34:21,Maintenance,Maintenance management,Production Interruption
149871-BREADBLAST05,149871-BREADBLAST05,Air Pocket Defect,2023-04-14T20:15:21,Maintenance,Maintenance management,Production Interruption
149875-BREADBLAST05,149875-BREADBLAST05,Air Pocket Defect,2023-04-14T20:56:26,Maintenance,Maintenance management,Production Interruption
149889-BREADBLAST06,149889-BREADBLAST06,Product/Size/Shape,2023-04-14T23:36:36,Maintenance,Maintenance management,Recipe Transition
154980-BREADBLAST05,154980-BREADBLAST05,Oven Ventilation Check,2023-05-12T17:00:11,Maintenance,Maintenance management,Production Interruption
154985-BREADBLAST06,154985-BREADBLAST06,Emergency Stop,2023-05-12T16:30:51,Maintenance,Maintenance management,Production Interruption
154987-BREADBLAST06,154987-BREADBLAST06,Emergency Stop,2023-05-12T17:58:28,Maintenance,Maintenance management,Production Interruption
155012-BREADBLAST07,155012-BREADBLAST07,Air Pocket Defect,2023-05-12T21:30:00,Maintenance,Maintenance management,Production Interruption
155021-BREADBLAST07,155021-BREADBLAST07,Air Pocket Defect,2023-05-12T23:35:00,Maintenance,Maintenance management,Production Interruption
155022-BREADBLAST06,155022-BREADBLAST06,Product/Size/Shape,2023-05-12T23:30:09,Maintenance,Maintenance management,Recipe Transition
155017-BREADBLAST06,155017-BREADBLAST06,Emergency Stop,2023-05-12T22:43:39,Maintenance,Maintenance management,Production Interruption
155035-BREADBLAST06,155035-BREADBLAST06,Product/Size/Shape,2023-05-12T23:58:15,Maintenance,Maintenance management,Recipe Transition
155036-BREADBLAST06,155036-BREADBLAST06,Product/Size/Shape,2023-05-12T23:58:15,Maintenance,Maintenance management,Recipe Transition
155038-BREADBLAST06,155038-BREADBLAST06,Product/Size/Shape,2023-05-13T00:38:45,Maintenance,Maintenance management,Recipe Transition
155075-BREADBLAST06,155075-BREADBLAST06,Control System Fault,2023-05-13T05:47:00,Maintenance,Maintenance management,Machine Malfunction
148993-BREADBLAST04,148993-BREADBLAST04,Recipe Completion,2023-04-06T03:21:33,Maintenance,Maintenance management,Production Interruption
149009-BREADBLAST05,149009-BREADBLAST05,Oven Ventilation Check,2023-04-06T05:08:07,Maintenance,Maintenance management,Production Interruption
149019-BREADBLAST07,149019-BREADBLAST07,Air Pocket Defect,2023-04-06T00:27:00,Maintenance,Maintenance management,Production Interruption
149020-BREADBLAST07,149020-BREADBLAST07,Air Pocket Defect,2023-04-06T03:40:00,Maintenance,Maintenance management,Production Interruption
149065-BREADBLAST04,149065-BREADBLAST04,Recipe Completion,2023-04-06T16:43:33,Maintenance,Maintenance management,Production Interruption
149690-BREADBLAST05,149690-BREADBLAST05,Shift End Cleaning,2023-04-10T18:16:07,Maintenance,Maintenance management,Ready / Close Operations
149691-BREADBLAST05,149691-BREADBLAST05,Shift End Cleaning,2023-04-10T18:16:07,Maintenance,Maintenance management,Ready / Close Operations
149695-BREADBLAST04,149695-BREADBLAST04,Air Pocket Defect,2023-04-13T14:03:48,Maintenance,Maintenance management,Production Interruption
149698-BREADBLAST04,149698-BREADBLAST04,Product/Size/Shape,2023-04-13T14:26:38,Maintenance,Maintenance management,Recipe Transition
149713-BREADBLAST04,149713-BREADBLAST04,Unexpected Sanitation,2023-04-13T17:16:48,Maintenance,Maintenance management,Production Interruption
149750-BREADBLAST04,149750-BREADBLAST04,Dough Extruders,2023-04-13T22:31:07,Maintenance,Maintenance management,Machine Malfunction
149692-BREADBLAST04,149692-BREADBLAST04,Air Pocket Defect,2023-04-13T13:42:38,Maintenance,Maintenance management,Production Interruption
149711-BREADBLAST06,149711-BREADBLAST06,Oven Ventilation Check,2023-04-13T16:43:45,Maintenance,Maintenance management,Production Interruption
149719-BREADBLAST04,149719-BREADBLAST04,Unexpected Sanitation,2023-04-13T17:28:18,Maintenance,Maintenance management,Production Interruption
149699-BREADBLAST04,149699-BREADBLAST04,Product/Size/Shape,2023-04-13T14:46:59,Maintenance,Maintenance management,Recipe Transition
149708-BREADBLAST04,149708-BREADBLAST04,Product/Size/Shape,2023-04-13T16:08:22,Maintenance,Maintenance management,Recipe Transition
149712-BREADBLAST04,149712-BREADBLAST04,Air Pocket Defect,2023-04-13T16:55:14,Maintenance,Maintenance management,Production Interruption
149728-BREADBLAST04,149728-BREADBLAST04,Air Pocket Defect,2023-04-13T19:46:32,Maintenance,Maintenance management,Production Interruption
153945-BREADBLAST07,153945-BREADBLAST07,Air Pocket Defect,2023-05-06T00:38:48,Maintenance,Maintenance management,Production Interruption
153946-BREADBLAST04,153946-BREADBLAST04,Air Pocket Defect,2023-05-06T00:49:16,Maintenance,Maintenance management,Production Interruption
153949-BREADBLAST04,153949-BREADBLAST04,Air Pocket Defect,2023-05-06T01:15:53,Maintenance,Maintenance management,Production Interruption
153971-BREADBLAST04,153971-BREADBLAST04,Air Pocket Defect,2023-05-06T04:52:15,Maintenance,Maintenance management,Production Interruption
153980-BREADBLAST06,153980-BREADBLAST06,Dough Extruders,2023-05-06T01:50:00,Maintenance,Maintenance management,Machine Malfunction
153972-BREADBLAST04,153972-BREADBLAST04,Air Pocket Defect,2023-05-06T05:14:18,Maintenance,Maintenance management,Production Interruption
153481-BREADBLAST06,153481-BREADBLAST06,Oven Ventilation Check,2023-05-03T02:39:02,Maintenance,Maintenance management,Production Interruption
153507-BREADBLAST05,153507-BREADBLAST05,Air Pocket Defect,2023-05-03T07:46:07,Maintenance,Maintenance management,Production Interruption
153515-BREADBLAST05,153515-BREADBLAST05,Air Pocket Defect,2023-05-03T09:09:25,Maintenance,Maintenance management,Production Interruption
153498-BREADBLAST05,153498-BREADBLAST05,Air Pocket Defect,2023-05-03T06:16:51,Maintenance,Maintenance management,Production Interruption
153501-BREADBLAST05,153501-BREADBLAST05,Air Pocket Defect,2023-05-03T06:44:18,Maintenance,Maintenance management,Production Interruption
153502-BREADBLAST05,153502-BREADBLAST05,Air Pocket Defect,2023-05-03T07:04:43,Maintenance,Maintenance management,Production Interruption
153506-BREADBLAST05,153506-BREADBLAST05,Air Pocket Defect,2023-05-03T07:25:33,Maintenance,Maintenance management,Production Interruption
153508-BREADBLAST04,153508-BREADBLAST04,Air Pocket Defect,2023-05-03T08:07:16,Maintenance,Maintenance management,Production Interruption
153553-BREADBLAST06,153553-BREADBLAST06,Air Pocket Defect,2023-05-03T15:12:42,Maintenance,Maintenance management,Production Interruption
153555-BREADBLAST06,153555-BREADBLAST06,Air Pocket Defect,2023-05-03T15:35:48,Maintenance,Maintenance management,Production Interruption
153544-BREADBLAST06,153544-BREADBLAST06,Product/Size/Shape,2023-05-03T13:50:02,Maintenance,Maintenance management,Recipe Transition
153548-BREADBLAST06,153548-BREADBLAST06,Product/Size/Shape,2023-05-03T14:45:04,Maintenance,Maintenance management,Recipe Transition
153556-BREADBLAST06,153556-BREADBLAST06,Air Pocket Defect,2023-05-03T15:57:30,Maintenance,Maintenance management,Production Interruption
151777-BREADBLAST04,151777-BREADBLAST04,Production Planning,2023-04-22T12:00:00,Maintenance,Maintenance management,On Hold
151778-BREADBLAST04,151778-BREADBLAST04,Production Planning,2023-04-22T12:00:00,Maintenance,Maintenance management,On Hold
151779-BREADBLAST04,151779-BREADBLAST04,Production Planning,2023-04-22T12:00:00,Maintenance,Maintenance management,On Hold
151780-BREADBLAST04,151780-BREADBLAST04,Production Planning,2023-04-21T12:00:00,Maintenance,Maintenance management,On Hold
151781-BREADBLAST04,151781-BREADBLAST04,Production Planning,2023-04-21T12:00:00,Maintenance,Maintenance management,On Hold
151782-BREADBLAST04,151782-BREADBLAST04,Production Planning,2023-04-21T12:00:00,Maintenance,Maintenance management,On Hold
151783-BREADBLAST04,151783-BREADBLAST04,Production Planning,2023-04-22T12:00:00,Maintenance,Maintenance management,On Hold
151784-BREADBLAST04,151784-BREADBLAST04,Production Planning,2023-04-22T12:00:00,Maintenance,Maintenance management,On Hold
151785-BREADBLAST04,151785-BREADBLAST04,Production Planning,2023-04-22T12:00:00,Maintenance,Maintenance management,On Hold
151786-BREADBLAST04,151786-BREADBLAST04,Production Planning,2023-04-22T12:00:00,Maintenance,Maintenance management,On Hold
151787-BREADBLAST04,151787-BREADBLAST04,Production Planning,2023-04-22T12:00:00,Maintenance,Maintenance management,On Hold
151788-BREADBLAST04,151788-BREADBLAST04,Production Planning,2023-04-22T12:00:00,Maintenance,Maintenance management,On Hold
151755-BREADBLAST05,151755-BREADBLAST05,Air Pocket Defect,2023-04-21T12:55:53,Maintenance,Maintenance management,Production Interruption
151764-BREADBLAST06,151764-BREADBLAST06,Product/Size/Shape,2023-04-21T14:26:11,Maintenance,Maintenance management,Recipe Transition
151805-BREADBLAST06,151805-BREADBLAST06,Control System Fault,2023-04-21T17:43:30,Maintenance,Maintenance management,Machine Malfunction
151821-BREADBLAST06,151821-BREADBLAST06,Oven Ventilation Check,2023-04-21T21:13:27,Maintenance,Maintenance management,Production Interruption
151842-BREADBLAST06,151842-BREADBLAST06,Product/Size/Shape,2023-04-21T23:17:46,Maintenance,Maintenance management,Recipe Transition
151843-BREADBLAST06,151843-BREADBLAST06,Air Pocket Defect,2023-04-21T23:40:21,Maintenance,Maintenance management,Production Interruption
151844-BREADBLAST06,151844-BREADBLAST06,Air Pocket Defect,2023-04-21T23:40:21,Maintenance,Maintenance management,Production Interruption
151839-BREADBLAST06,151839-BREADBLAST06,Oven Ventilation Check,2023-04-21T22:54:09,Maintenance,Maintenance management,Production Interruption
151960-BREADBLAST06,151960-BREADBLAST06,Oven Ventilation Check,2023-04-22T17:48:14,Maintenance,Maintenance management,Production Interruption
162743-BREADBLAST04,162743-BREADBLAST04,Air Pocket Defect,2023-06-24T05:12:03,Maintenance,Maintenance management,Production Interruption
162744-BREADBLAST04,162744-BREADBLAST04,Air Pocket Defect,2023-06-24T05:33:27,Maintenance,Maintenance management,Production Interruption
162741-BREADBLAST04,162741-BREADBLAST04,Air Pocket Defect,2023-06-24T04:50:03,Maintenance,Maintenance management,Production Interruption
162757-BREADBLAST05,162757-BREADBLAST05,Oven Ventilation Check,2023-06-24T09:17:55,Maintenance,Maintenance management,Production Interruption
162783-BREADBLAST06,162783-BREADBLAST06,Oven Ventilation Check,2023-06-24T13:17:04,Maintenance,Maintenance management,Production Interruption
162810-BREADBLAST06,162810-BREADBLAST06,Oven Ventilation Check,2023-06-24T19:32:17,Maintenance,Maintenance management,Production Interruption
162813-BREADBLAST06,162813-BREADBLAST06,Air Pocket Defect,2023-06-24T19:51:35,Maintenance,Maintenance management,Production Interruption
162833-BREADBLAST04,162833-BREADBLAST04,Air Pocket Defect,2023-06-24T23:09:27,Maintenance,Maintenance management,Production Interruption
162834-BREADBLAST04,162834-BREADBLAST04,Burnt Dough Ends,2023-06-24T23:13:09,Maintenance,Maintenance management,Production Interruption
162837-BREADBLAST04,162837-BREADBLAST04,Burnt Dough Ends,2023-06-24T23:19:48,Maintenance,Maintenance management,Production Interruption
168085-BREADBLAST04,168085-BREADBLAST04,Proofer Beam,2023-07-26T21:40:37,Maintenance,Maintenance management,Machine Malfunction
168088-BREADBLAST04,168088-BREADBLAST04,Air Pocket Defect,2023-07-26T23:18:30,Maintenance,Maintenance management,Production Interruption
168089-BREADBLAST04,168089-BREADBLAST04,Air Pocket Defect,2023-07-26T23:39:19,Maintenance,Maintenance management,Production Interruption
168116-BREADBLAST06,168116-BREADBLAST06,Oven Ventilation Check,2023-07-27T02:34:08,Maintenance,Maintenance management,Production Interruption
168119-BREADBLAST06,168119-BREADBLAST06,Oven Ventilation Check,2023-07-27T03:07:11,Maintenance,Maintenance management,Production Interruption
168140-BREADBLAST06,168140-BREADBLAST06,Air Pocket Defect,2023-07-27T05:39:37,Maintenance,Maintenance management,Production Interruption
168143-BREADBLAST05,168143-BREADBLAST05,Recipe Completion,2023-07-27T03:46:53,Maintenance,Maintenance management,Production Interruption
163690-BREADBLAST04,163690-BREADBLAST04,Shift Start,2023-06-30T18:44:12,Maintenance,Maintenance management,Ready / Close Operations
163710-BREADBLAST04,163710-BREADBLAST04,Shift Start,2023-06-30T20:49:53,Maintenance,Maintenance management,Ready / Close Operations
163681-BREADBLAST04,163681-BREADBLAST04,Shift Start,2023-06-28T21:54:42,Maintenance,Maintenance management,Ready / Close Operations
163682-BREADBLAST04,163682-BREADBLAST04,Shift Start,2023-06-28T21:54:42,Maintenance,Maintenance management,Ready / Close Operations
163683-BREADBLAST04,163683-BREADBLAST04,Shift Start,2023-06-28T21:54:42,Maintenance,Maintenance management,Ready / Close Operations
163684-BREADBLAST04,163684-BREADBLAST04,Shift Start,2023-06-28T21:54:42,Maintenance,Maintenance management,Ready / Close Operations
163685-BREADBLAST04,163685-BREADBLAST04,Shift Start,2023-06-28T21:54:42,Maintenance,Maintenance management,Ready / Close Operations
163739-BREADBLAST04,163739-BREADBLAST04,Air Pocket Defect,2023-07-01T00:40:34,Maintenance,Maintenance management,Production Interruption
163722-BREADBLAST04,163722-BREADBLAST04,Air Pocket Defect,2023-06-30T22:45:38,Maintenance,Maintenance management,Production Interruption
163748-BREADBLAST06,163748-BREADBLAST06,Oven Ventilation Check,2023-07-01T01:33:46,Maintenance,Maintenance management,Production Interruption
163769-BREADBLAST06,163769-BREADBLAST06,Air Pocket Defect,2023-07-01T05:28:04,Maintenance,Maintenance management,Production Interruption
163773-BREADBLAST05,163773-BREADBLAST05,Proofer Beam,2023-07-01T06:25:49,Maintenance,Maintenance management,Machine Malfunction
152909-BREADBLAST04,152909-BREADBLAST04,Rest Periods,2023-04-29T02:18:23,Maintenance,Maintenance management,Production Interruption
152910-BREADBLAST06,152910-BREADBLAST06,Air Pocket Defect,2023-04-29T02:26:40,Maintenance,Maintenance management,Production Interruption
152914-BREADBLAST04,152914-BREADBLAST04,Air Pocket Defect,2023-04-29T02:41:11,Maintenance,Maintenance management,Production Interruption
152915-BREADBLAST06,152915-BREADBLAST06,Air Pocket Defect,2023-04-29T03:03:33,Maintenance,Maintenance management,Production Interruption
152916-BREADBLAST06,152916-BREADBLAST06,Air Pocket Defect,2023-04-29T03:22:12,Maintenance,Maintenance management,Production Interruption
152928-BREADBLAST04,152928-BREADBLAST04,Air Pocket Defect,2023-04-29T03:53:30,Maintenance,Maintenance management,Production Interruption
152929-BREADBLAST04,152929-BREADBLAST04,Air Pocket Defect,2023-04-29T04:14:10,Maintenance,Maintenance management,Production Interruption
